Table S6: Differential expression test results for the identification of tissue-enriched genes. ,,,,,,,,
gene_id,symbol,max.tissue,max.tissue.expr,tissue.2,tissue.2.expr,ratio,pval,qval
WBGene00009450,ugt-58,Intestine,78.61,Hypodermis,64.05,1.21,0.681549585384708,0.866241873806096
WBGene00007994,C37E2.2,Hypodermis,13.59,Glia,9.81,1.26,0.681898475002771,0.866576640134234
WBGene00018865,F55A12.6,Hypodermis,2.89,Pharynx,1.37,1.22,0.68188108433012,0.866576640134234
WBGene00007241,C01G10.16,Neurons,8.14,Glia,4.80,1.40,0.682130939030099,0.866763410405762
WBGene00022197,Y71H2B.8,Neurons,8.32,Glia,5.40,1.30,0.682130959804801,0.866763410405762
WBGene00018715,F52H2.3,Intestine,16.56,Pharynx,14.92,1.04,0.682664575036797,0.867353712383375
WBGene00006419,oac-39,Intestine,1.76,Neurons,0.39,1.26,0.683072089505852,0.867632954847127
WBGene00018766,F53G2.1,Pharynx,2.35,Hypodermis,1.34,1.01,0.682982790119132,0.867632954847127
WBGene00011622,T08G5.1,Intestine,0.96,Neurons,0.36,0.71,0.683072089507021,0.867632954847127
WBGene00010783,mrpl-36,Body_wall_muscle,7.81,Gonad,7.61,0.91,0.683311515158703,0.86788268946003
WBGene00022223,Y73B3B.1,Gonad,3.87,Glia,1.06,1.88,0.68375643388651,0.868393375810629
WBGene00010335,F59F3.6,Glia,37.60,Neurons,31.65,1.15,0.684335629466916,0.868917797346168
WBGene00000751,col-178,Neurons,1.05,Hypodermis,0.93,0.54,0.684340813705864,0.868917797346168
WBGene00009895,scl-2,Intestine,3.41,Hypodermis,0.34,2.55,0.685013674216021,0.869717661908616
WBGene00007131,B0284.1,Intestine,1.99,Gonad,1.24,0.89,0.685118487557789,0.869796258613637
WBGene00077536,F38B7.10,Neurons,3.28,Glia,2.12,1.05,0.685207104627004,0.86985428468775
WBGene00013741,Y111B2A.21,Gonad,4.78,Neurons,2.35,1.43,0.68535153270633,0.869901741918158
WBGene00020301,T07D1.2,Neurons,121.21,Glia,110.39,1.09,0.685449004850103,0.869901741918158
WBGene00012605,Y38F1A.1,Body_wall_muscle,1.02,Neurons,0.47,0.70,0.685523679270266,0.869901741918158
WBGene00012671,Y39B6A.9,Gonad,1.42,Intestine,1.06,0.69,0.685380068649218,0.869901741918158
WBGene00011790,T15H9.5,Neurons,0.62,Gonad,0.30,0.48,0.685544883189906,0.869901741918158
WBGene00001950,hlh-3,Glia,4.30,Pharynx,1.49,1.73,0.686000741517346,0.869965201538968
WBGene00015625,C09B8.8,Glia,4.16,Pharynx,1.79,1.49,0.686000722874467,0.869965201538968
WBGene00001233,eif-3.K,Gonad,63.60,Glia,42.24,1.47,0.685982415498115,0.869965201538968
WBGene00005037,sra-11,Glia,2.55,Neurons,0.74,1.47,0.686195728252474,0.869965201538968
WBGene00015742,kxd-1,Neurons,12.77,Glia,8.43,1.35,0.686162043494511,0.869965201538968
WBGene00004192,prx-2,Intestine,21.47,Body_wall_muscle,15.37,1.31,0.686060188765018,0.869965201538968
WBGene00002002,hsb-1,Gonad,49.47,Glia,37.61,1.28,0.686059534876648,0.869965201538968
WBGene00015409,C03H5.7,Neurons,3.76,Glia,1.99,1.26,0.685816279544839,0.869965201538968
WBGene00009883,F49C12.14,Glia,3.60,Pharynx,1.90,1.24,0.686000722874118,0.869965201538968
WBGene00017013,ensh-1,Pharynx,15.07,Neurons,12.24,1.14,0.686035722978622,0.869965201538968
WBGene00020107,R151.2,Intestine,89.01,Gonad,87.45,1.01,0.685812016593596,0.869965201538968
WBGene00020424,T10H9.1,Body_wall_muscle,1.88,Neurons,1.10,0.89,0.686164394625521,0.869965201538968
WBGene00002020,hsp-16.49,Pharynx,1.32,Neurons,0.77,0.75,0.685909086823082,0.869965201538968
WBGene00020575,T19D7.7,Neurons,22.77,Intestine,18.51,1.17,0.686557428718404,0.870314904480693
WBGene00044153,W04G3.11,Neurons,1.31,Body_wall_muscle,0.73,0.76,0.686555586293841,0.870314904480693
WBGene00017919,F29B9.1,Gonad,8.88,Intestine,8.12,0.97,0.686766582072145,0.870525599373716
WBGene00017289,F09E5.11,Gonad,35.14,Hypodermis,27.99,1.21,0.68685192094625,0.870579334052488
WBGene00006266,str-238,Gonad,1.97,Body_wall_muscle,0.13,1.74,0.687144859518008,0.87077941119922
WBGene00003684,nhr-94,Hypodermis,8.11,Glia,6.63,1.06,0.687099737520441,0.87077941119922
WBGene00015041,cyp-34A6,Intestine,5.42,Pharynx,5.05,0.89,0.687162256193592,0.87077941119922
WBGene00013158,Y53F4B.11,Gonad,1.26,Glia,1.21,0.57,0.687181601349411,0.87077941119922
WBGene00000738,col-165,Intestine,2.53,Hypodermis,0.49,1.70,0.687542732456573,0.871128116109302
WBGene00008195,ceh-88,Neurons,45.18,Glia,37.57,1.17,0.687704070645129,0.871169179855481
WBGene00019979,R09B5.11,Hypodermis,76.60,Glia,67.29,1.12,0.687647929839893,0.871169179855481
WBGene00009130,F25H5.8,Gonad,0.74,Hypodermis,0.35,0.55,0.687700666173366,0.871169179855481
WBGene00012362,W09D10.4,Intestine,218.80,Pharynx,156.58,1.39,0.687789018652455,0.871222345629189
WBGene00044512,W03F9.11,Intestine,2.40,Neurons,0.80,1.34,0.687987834355049,0.871359567348592
WBGene00011680,T10B10.3,Neurons,45.09,Glia,41.84,1.05,0.687983611785568,0.871359567348592
WBGene00017908,F28H1.1,Intestine,4.32,Body_wall_muscle,4.20,0.83,0.688026305312099,0.871359567348592
WBGene00077508,T27F6.10,Intestine,1.31,Gonad,0.75,0.75,0.688199307328081,0.871524218082559
WBGene00022255,Y73B6BL.36,Pharynx,2.31,Neurons,1.32,1.00,0.68831719806837,0.871619060597447
WBGene00018566,F47E1.2,Hypodermis,30.15,Glia,22.79,1.27,0.689267267536245,0.87276761697965
WBGene00020758,T24C4.2,Neurons,3.83,Glia,2.38,1.13,0.689504773962832,0.87290477598055
WBGene00015545,C06G1.1,Hypodermis,238.16,Glia,227.71,1.04,0.689497108572584,0.87290477598055
WBGene00021149,dnc-3,Gonad,19.32,Pharynx,10.95,1.62,0.690026665748857,0.873426557950008
WBGene00007619,C15H11.11,Hypodermis,1.16,Gonad,0.92,0.60,0.689994451606772,0.873426557950008
WBGene00008917,F17C11.6,Intestine,2.60,Hypodermis,0.34,1.94,0.690948662651139,0.873859517133974
WBGene00043995,F40F12.9,Intestine,1.91,Hypodermis,0.46,1.31,0.690948662651778,0.873859517133974
WBGene00000430,ceh-5,Pharynx,7.07,Neurons,4.95,1.19,0.690578511404106,0.873859517133974
WBGene00045494,ZK662.6,Intestine,0.88,Hypodermis,0.49,0.59,0.690948662651132,0.873859517133974
WBGene00012516,sqst-4,Intestine,0.63,Hypodermis,0.58,0.40,0.690948662651774,0.873859517133974
WBGene00045210,C54D2.6,Neurons,4.95,Pharynx,3.88,1.02,0.691034138914885,0.873913096883376
WBGene00012833,Y43F8C.11,Neurons,19.06,Glia,13.26,1.34,0.691188573410027,0.874053872214264
WBGene00008341,ttr-44,Intestine,33.42,Neurons,20.13,1.58,0.691637320674143,0.874101597730838
WBGene00001019,dnj-1,Gonad,122.69,Glia,80.67,1.50,0.691326340213472,0.874101597730838
WBGene00003237,mif-4,Pharynx,12.18,Glia,10.22,1.08,0.691674365038193,0.874101597730838
WBGene00003239,mig-2,Pharynx,26.04,Glia,23.19,1.08,0.691478099745412,0.874101597730838
WBGene00015587,sdz-2,Neurons,0.72,Hypodermis,0.34,0.54,0.691631522238538,0.874101597730838
WBGene00008336,C55A6.7,Neurons,0.68,Hypodermis,0.35,0.50,0.691631522237626,0.874101597730838
WBGene00008975,F20D1.3,Neurons,111.94,Glia,109.02,1.02,0.692297452365964,0.87463768506765
WBGene00008349,CE7X_3.1,Gonad,16.06,Glia,3.66,3.44,0.692412423562935,0.874728420668344
WBGene00008246,C50H2.13,Intestine,3.15,Gonad,0.62,1.95,0.692675658359421,0.874951911179202
WBGene00003595,ngn-1,Glia,1.59,Gonad,0.67,0.95,0.692886559138449,0.875163775954608
WBGene00017775,F25B5.3,Intestine,94.19,Hypodermis,87.62,1.06,0.69303719341526,0.875299498300357
WBGene00019680,K12H4.5,Body_wall_muscle,49.22,Glia,36.72,1.31,0.693224643776682,0.875481699208593
WBGene00000887,cyn-11,Gonad,22.28,Neurons,17.75,1.19,0.693321893996412,0.875549969673639
WBGene00021446,hlh-33,Hypodermis,24.36,Glia,19.35,1.20,0.693366331268699,0.875551541839394
WBGene00001853,hil-2,Glia,583.69,Neurons,554.49,1.05,0.69349948428873,0.875610591467881
WBGene00044251,F59C6.12,Gonad,3.37,Glia,2.42,0.99,0.693494917590635,0.875610591467881
WBGene00022735,ZK418.6,Intestine,23.39,Pharynx,13.33,1.63,0.693813581410513,0.875894395689114
WBGene00020909,W01A11.1,Body_wall_muscle,144.15,Intestine,114.83,1.24,0.694066965442425,0.875894395689114
WBGene00004266,rab-1,Glia,239.68,Pharynx,224.29,1.06,0.693937796625972,0.875894395689114
WBGene00006288,str-262,Body_wall_muscle,2.06,Pharynx,1.05,1.01,0.693796953885996,0.875894395689114
WBGene00013437,Y66D12A.11,Glia,4.09,Hypodermis,3.53,0.90,0.693944864028842,0.875894395689114
WBGene00010314,F59B2.12,Intestine,1.26,Body_wall_muscle,0.64,0.77,0.69406993626137,0.875894395689114
WBGene00021312,szy-2,Neurons,96.07,Pharynx,86.92,1.09,0.694283040436295,0.875999720694892
WBGene00010683,K08F8.7,Pharynx,5.49,Intestine,4.33,1.03,0.694335802173312,0.876011766095427
WBGene00003951,pbs-5,Glia,131.27,Pharynx,116.02,1.12,0.69449580984141,0.876159108868262
WBGene00010011,F53H4.6,Intestine,19.03,Hypodermis,10.53,1.65,0.694642872831043,0.876290103625494
WBGene00002108,ins-25,Intestine,3.25,Neurons,1.51,1.29,0.694952868669587,0.876572061527049
WBGene00045399,Y47G6A.33,Pharynx,6.51,Intestine,5.35,1.03,0.695227883837365,0.876864387336189
WBGene00138725,C34E11.7,Body_wall_muscle,11.45,Pharynx,10.17,1.03,0.695286135872469,0.876883298716531
WBGene00011426,T04C10.3,Intestine,0.90,Hypodermis,0.54,0.59,0.69578778703282,0.877297644520074
WBGene00009915,F52A8.1,Hypodermis,101.50,Glia,86.84,1.16,0.695917601728539,0.877406748640329
WBGene00021444,ttc-7,Intestine,103.03,Gonad,101.12,1.01,0.696283025832764,0.877812874970829
WBGene00022857,ZK1127.12,Gonad,25.07,Glia,12.14,1.91,0.696674798256439,0.878089672107902
WBGene00001500,ftn-1,Pharynx,0.89,Hypodermis,0.40,0.64,0.696805804623525,0.878089672107902
WBGene00012238,W04A8.3,Pharynx,0.86,Hypodermis,0.36,0.63,0.696805804623384,0.878089672107902
WBGene00011589,T07F10.3,Gonad,76.64,Pharynx,53.91,1.40,0.696907871475242,0.878130538072876
WBGene00004911,snf-12,Hypodermis,28.54,Glia,22.57,1.21,0.69692487279939,0.878130538072876
WBGene00011529,T06D8.9,Gonad,68.72,Glia,44.12,1.52,0.697289912749628,0.87848128162509
WBGene00015106,B0280.11,Hypodermis,2.98,Glia,1.18,1.37,0.697416697600506,0.878586407125714
WBGene00001956,hlh-12,Gonad,2.12,Pharynx,1.57,0.82,0.697725380370442,0.878920655324959
WBGene00016621,arch-1,Gonad,12.75,Hypodermis,8.50,1.34,0.697806899651886,0.878963131128607
WBGene00007507,C10C5.3,Neurons,2.93,Hypodermis,2.47,0.84,0.697845820748054,0.878963131128607
WBGene00010133,F55H12.2,Intestine,77.84,Hypodermis,47.08,1.62,0.697905989906115,0.878984300800675
WBGene00007036,sod-5,Pharynx,3.88,Glia,1.74,1.41,0.698565301376016,0.879322977160532
WBGene00022632,ZC581.2,Glia,2.88,Neurons,1.09,1.38,0.698553724098374,0.879322977160532
WBGene00015507,C06A6.2,Neurons,92.84,Pharynx,88.61,1.04,0.698307374994016,0.879322977160532
WBGene00011656,oac-45,Pharynx,1.65,Hypodermis,1.19,0.75,0.698544480960687,0.879322977160532
WBGene00020116,moa-1,Gonad,1.46,Hypodermis,1.21,0.66,0.698512475502431,0.879322977160532
WBGene00010027,F54B11.4,Pharynx,1.27,Hypodermis,1.03,0.63,0.698544480960334,0.879322977160532
WBGene00018242,F40G9.6,Intestine,0.87,Gonad,0.40,0.62,0.698524362642944,0.879322977160532
WBGene00008134,C47B2.9,Gonad,14.75,Body_wall_muscle,11.79,1.15,0.698757238898431,0.879509965210189
WBGene00010973,rip-1,Gonad,3.11,Neurons,2.50,0.89,0.6988210397419,0.879535657308336
WBGene00045356,T03E6.9,Intestine,11.39,Neurons,3.64,2.46,0.699043559407731,0.8796770233864
WBGene00045385,lgc-24,Hypodermis,0.35,Body_wall_muscle,0.24,0.28,0.699150339090894,0.8796770233864
WBGene00018797,F54D7.2,Intestine,40.40,Body_wall_muscle,27.67,1.41,0.699269279305598,0.879772068073721
WBGene00013493,clec-9,Intestine,2.74,Pharynx,1.96,0.92,0.699362608096691,0.879780279801913
WBGene00018396,F43E2.9,Intestine,2.52,Pharynx,2.40,0.74,0.699362584230485,0.879780279801913
WBGene00022427,Y104H12D.3,Intestine,75.91,Glia,47.26,1.57,0.699608067302864,0.880034448172284
WBGene00018385,F43C11.8,Intestine,4.13,Body_wall_muscle,0.44,2.88,0.699816695943923,0.880242258840858
WBGene00045239,Y49E10.29,Gonad,1.22,Body_wall_muscle,0.69,0.72,0.699878248368767,0.880265060041154
WBGene00014020,ZK632.14,Gonad,19.62,Pharynx,11.37,1.59,0.69993299680889,0.880279301297494
WBGene00004807,skr-1,Neurons,304.15,Glia,289.13,1.05,0.700065624589717,0.88036787527643
WBGene00018614,F48G7.2,Neurons,1.68,Hypodermis,1.10,0.80,0.700090284122937,0.88036787527643
WBGene00015787,C15B12.6,Intestine,33.51,Neurons,26.56,1.22,0.700392137405398,0.880692824101781
WBGene00003611,nhr-12,Intestine,60.07,Pharynx,55.78,1.06,0.700624336367114,0.880930152741457
WBGene00015984,C18G1.6,Intestine,12.09,Neurons,5.74,1.79,0.700844861562419,0.881098126316783
WBGene00019115,nhr-195,Pharynx,18.47,Intestine,17.54,1.00,0.700837880451711,0.881098126316783
WBGene00006210,str-165,Pharynx,1.25,Body_wall_muscle,1.11,0.59,0.700918777596852,0.881136405622684
WBGene00019094,F59A7.7,Gonad,0.82,Body_wall_muscle,0.23,0.67,0.701160577564521,0.88127641789499
WBGene00016441,C35D10.3,Gonad,0.82,Body_wall_muscle,0.26,0.66,0.701160577560849,0.88127641789499
WBGene00015230,tag-344,Gonad,0.63,Body_wall_muscle,0.15,0.55,0.701160577562071,0.88127641789499
WBGene00021602,clec-205,Intestine,1.67,Gonad,0.32,1.26,0.701824705744535,0.881516188812383
WBGene00020749,srbc-67,Neurons,3.29,Glia,1.68,1.23,0.702622828091423,0.881516188812383
WBGene00006640,tsp-14,Hypodermis,228.02,Pharynx,204.91,1.11,0.701996174512045,0.881516188812383
WBGene00010234,ttr-50,Body_wall_muscle,2.11,Hypodermis,1.09,1.01,0.702027606526039,0.881516188812383
WBGene00010372,H08J19.1,Intestine,1.27,Gonad,0.37,0.92,0.70182470574461,0.881516188812383
WBGene00008251,srsx-30,Neurons,1.90,Pharynx,1.10,0.90,0.702935780724419,0.881516188812383
WBGene00009338,F32G8.2,Intestine,1.32,Hypodermis,0.50,0.88,0.703221266304445,0.881516188812383
WBGene00012877,Y45F10C.1,Intestine,1.09,Neurons,0.43,0.76,0.703147785278288,0.881516188812383
WBGene00010102,F55C9.5,Hypodermis,1.23,Neurons,0.67,0.73,0.702050054742073,0.881516188812383
WBGene00020526,T15B7.14,Intestine,0.90,Body_wall_muscle,0.49,0.60,0.702542142196844,0.881516188812383
WBGene00012308,oac-53,Intestine,0.88,Neurons,0.46,0.60,0.70314778527908,0.881516188812383
WBGene00005143,srd-66,Intestine,0.69,Neurons,0.36,0.51,0.703147785278596,0.881516188812383
WBGene00022265,Y73C8C.8,Gonad,0.63,Intestine,0.59,0.40,0.701824705744404,0.881516188812383
WBGene00021096,W08F4.7,Intestine,0.53,Gonad,0.42,0.37,0.701824705743437,0.881516188812383
WBGene00010900,M28.9,Intestine,0.44,Neurons,0.38,0.32,0.703147785279011,0.881516188812383
WBGene00008712,F11E6.9,Hypodermis,5.83,Neurons,4.58,1.04,0.703430234028764,0.881723613282036
WBGene00009416,F35E2.9,Glia,4.27,Neurons,1.96,1.44,0.703948453823384,0.882264072428207
WBGene00022553,ZC204.1,Glia,2.32,Body_wall_muscle,0.55,1.50,0.704043611465706,0.882328781948768
WBGene00010732,K10C3.5,Intestine,267.51,Pharynx,209.18,1.27,0.704738717357567,0.883145310308806
WBGene00003545,nas-27,Hypodermis,5.22,Intestine,3.89,1.07,0.70492407143079,0.883315779890931
WBGene00017136,ccpp-6,Neurons,3.51,Gonad,3.13,0.85,0.705005475943732,0.883315779890931
WBGene00005976,srx-85,Glia,1.53,Pharynx,1.28,0.67,0.704987573281166,0.883315779890931
WBGene00021629,scpl-3,Glia,86.53,Neurons,73.39,1.16,0.705329708543789,0.883667399375225
WBGene00009692,F44E5.5,Neurons,719.08,Glia,695.90,1.03,0.705835864345703,0.884192238669618
WBGene00018061,arrd-19,Neurons,15.55,Pharynx,13.15,1.10,0.706007081461685,0.884297426366153
WBGene00017296,F09E10.6,Pharynx,7.18,Neurons,4.86,1.23,0.70608997821688,0.884346614052171
WBGene00044529,irld-1,Gonad,0.57,Body_wall_muscle,0.27,0.45,0.706255529495746,0.88449931041692
WBGene00018853,sec-22,Pharynx,22.04,Glia,19.59,1.07,0.706300640174257,0.884501160003235
WBGene00010015,atad-3,Intestine,224.13,Gonad,172.35,1.29,0.706758019570833,0.884800630849825
WBGene00013605,Y95D11A.1,Gonad,13.90,Pharynx,8.45,1.47,0.706902660589451,0.884872411560378
WBGene00011931,srsx-19,Neurons,5.89,Glia,2.79,1.55,0.707069135338903,0.884916863768284
WBGene00013530,ntl-11,Gonad,167.37,Glia,128.52,1.29,0.707022000050582,0.884916863768284
WBGene00007512,C10C6.3,Gonad,0.88,Body_wall_muscle,0.49,0.59,0.707044737427932,0.884916863768284
WBGene00020970,W03A5.6,Gonad,36.55,Intestine,28.21,1.25,0.70757502200091,0.885351433349284
WBGene00000476,cfi-1,Glia,151.78,Neurons,135.62,1.11,0.707475847780499,0.885351433349284
WBGene00004930,sod-1,Gonad,107.72,Glia,99.48,1.07,0.707658491068551,0.885351433349284
WBGene00006887,vav-1,Intestine,166.97,Glia,115.93,1.43,0.708527197610921,0.886194534631393
WBGene00000663,col-88,Hypodermis,9.25,Glia,5.37,1.45,0.708927157049909,0.886422656408475
WBGene00018481,F45F2.9,Gonad,41.69,Hypodermis,29.33,1.37,0.708799631693324,0.886422656408475
WBGene00017070,praf-3,Gonad,40.26,Glia,29.64,1.31,0.709121488425341,0.886422656408475
WBGene00012266,W04G5.5,Hypodermis,0.46,Body_wall_muscle,0.15,0.40,0.709146870847669,0.886422656408475
WBGene00175035,F54C9.14,Intestine,7.43,Hypodermis,4.56,1.34,0.709223583725765,0.886463883691267
WBGene00001632,gly-7,Intestine,118.70,Glia,95.00,1.24,0.709323177535046,0.886479046350981
WBGene00019476,K07C11.3,Glia,16.25,Neurons,13.31,1.14,0.709293818518322,0.886479046350981
WBGene00043952,ZC404.2,Gonad,0.67,Body_wall_muscle,0.15,0.58,0.709429188405657,0.886502224027313
WBGene00012900,Y46G5A.8,Gonad,1.86,Neurons,0.95,0.95,0.709577224794386,0.886632554016335
WBGene00016785,C49G7.7,Intestine,0.52,Body_wall_muscle,0.46,0.35,0.710197110704007,0.887188366987385
WBGene00018537,F47B7.6,Intestine,0.42,Body_wall_muscle,0.33,0.32,0.710197110703174,0.887188366987385
WBGene00001123,dyf-7,Neurons,3.19,Glia,2.44,0.93,0.710757505331876,0.887833706592461
WBGene00235316,B0222.15,Pharynx,2.93,Glia,2.64,0.81,0.711122985019578,0.88823550615145
WBGene00007855,C31H5.4,Pharynx,18.54,Glia,16.04,1.09,0.711733783237698,0.888943654960652
WBGene00016572,C41H7.2,Intestine,3.53,Pharynx,1.82,1.25,0.711903668856535,0.888994469217243
WBGene00021049,W05H9.2,Intestine,46.19,Pharynx,37.48,1.20,0.711906034177076,0.888994469217243
WBGene00011398,qdpr-1,Hypodermis,22.88,Neurons,20.09,1.08,0.711854455419639,0.888994469217243
WBGene00016583,tag-335,Intestine,94.81,Gonad,77.73,1.20,0.712084406196576,0.88910766849466
WBGene00001804,gur-3,Neurons,3.50,Glia,0.93,1.81,0.712173336662207,0.889109177032678
WBGene00016194,C28H8.3,Intestine,867.51,Gonad,831.56,1.04,0.712151809270264,0.889109177032678
WBGene00013498,Y70G10A.2,Hypodermis,5.76,Intestine,2.30,1.75,0.712288090186735,0.889197676818285
WBGene00021561,Y45G5AM.9,Pharynx,89.59,Hypodermis,88.90,1.00,0.71236299417683,0.889204140307762
WBGene00018153,F37C12.10,Gonad,1.68,Neurons,0.86,0.90,0.712380999388193,0.889204140307762
WBGene00020408,T10D4.6,Intestine,89.00,Glia,63.96,1.37,0.712439760789483,0.889222732033964
WBGene00013076,Y51A2D.8,Glia,14.64,Pharynx,11.83,1.14,0.712682107351663,0.88947044687388
WBGene00015362,fbxa-105,Intestine,31.76,Pharynx,21.46,1.41,0.713283614199429,0.890049656673061
WBGene00003119,mac-1,Gonad,154.95,Intestine,138.76,1.11,0.713399716313244,0.890049656673061
WBGene00015042,cyp-34A7,Pharynx,6.76,Hypodermis,5.78,1.00,0.713425938576738,0.890049656673061
WBGene00010895,M28.4,Intestine,1.12,Gonad,0.40,0.80,0.713716993202644,0.890049656673061
WBGene00020566,ttr-7,Pharynx,2.67,Hypodermis,2.53,0.75,0.713446086175221,0.890049656673061
WBGene00077688,Y43F8B.19,Pharynx,1.67,Hypodermis,1.44,0.69,0.713578689027226,0.890049656673061
WBGene00015579,C07H6.2,Gonad,14.48,Neurons,8.85,1.47,0.713911331431442,0.890237241599825
WBGene00017646,F20H11.1,Gonad,84.83,Glia,66.46,1.26,0.714322290730021,0.890660241441943
WBGene00022612,ZC449.2,Hypodermis,5.76,Intestine,4.79,1.00,0.71434373625937,0.890660241441943
WBGene00017557,nep-11,Neurons,352.60,Glia,332.64,1.06,0.714469938717101,0.890714645002113
WBGene00022727,prkl-1,Glia,113.22,Neurons,100.28,1.12,0.714925048676817,0.891227209994942
WBGene00017536,F17A9.4,Intestine,27.11,Glia,20.29,1.27,0.715809950668481,0.891411250304596
WBGene00015009,B0041.5,Gonad,88.98,Glia,75.16,1.17,0.715748704561061,0.891411250304596
WBGene00010786,K12D12.4,Gonad,4.22,Glia,2.61,1.17,0.71571542600558,0.891411250304596
WBGene00001628,gly-3,Pharynx,230.75,Glia,209.65,1.10,0.715462034332171,0.891411250304596
WBGene00014060,ZK673.4,Pharynx,11.06,Hypodermis,9.31,1.07,0.715948718336367,0.891411250304596
WBGene00018578,F47G3.3,Neurons,6.28,Pharynx,4.91,1.06,0.715800464999604,0.891411250304596
WBGene00008577,F08G2.5,Intestine,15.14,Pharynx,14.80,0.96,0.71564343181597,0.891411250304596
WBGene00000597,col-8,Glia,2.32,Hypodermis,1.48,0.94,0.715481813384399,0.891411250304596
WBGene00015963,C18B10.6,Pharynx,5.51,Glia,5.30,0.87,0.715332221657636,0.891411250304596
WBGene00018383,F43C11.6,Glia,1.48,Hypodermis,1.21,0.67,0.715481813383322,0.891411250304596
WBGene00004965,spe-11,Intestine,0.46,Hypodermis,0.41,0.32,0.716172049847303,0.891411250304596
WBGene00016456,C35E7.4,Neurons,40.37,Glia,39.59,0.99,0.716414946108724,0.89165883051329
WBGene00001635,gly-10,Gonad,167.22,Intestine,145.97,1.14,0.716514360296899,0.89172781173738
WBGene00044576,C36B7.8,Intestine,8.78,Neurons,5.52,1.35,0.716861629359441,0.891997789058841
WBGene00001707,grh-1,Glia,262.12,Pharynx,240.57,1.09,0.71771041062834,0.892685401579244
WBGene00008190,clec-114,Body_wall_muscle,0.50,Gonad,0.29,0.39,0.717603629055355,0.892685401579244
WBGene00005722,srv-11,Body_wall_muscle,0.24,Gonad,0.23,0.19,0.717647715221532,0.892685401579244
