Table S11: Differential expression test results for amphid vs. phasmid sheath cells. ,,,,,
gene_id,symbol,q-value,amphid TPM,phasmid TPM,"moderated log2
(amphid / phasmid)"
WBGene00004430,rpl-18,0.891454341098181,2647.052,2616.937,0.016
WBGene00003903,pab-2,0.891846674967244,967.362,1337.051,-0.465
WBGene00004450,rpl-36,0.894452033330541,947.527,873.100,0.116
WBGene00000475,cey-4,0.894516741359714,220.904,218.229,0.011
WBGene00021931,Y55F3AM.14,0.896601235503116,211.914,133.066,0.661
WBGene00011300,R107.5,0.8969191118465,745.534,795.722,-0.092
WBGene00018846,eef-1B.1,0.8969191118465,800.879,809.596,-0.014
WBGene00006528,tba-1,0.902540510900975,631.610,753.032,-0.251
WBGene00002066,ifg-1,0.903115291557836,403.102,405.763,-0.006
WBGene00006890,vem-1,0.903115291557836,933.067,1149.033,-0.299
WBGene00016407,C34D10.2,0.903115291557836,220.010,78.696,1.465
WBGene00006406,srgp-1,0.904154713661603,215.969,168.252,0.352
WBGene00004431,rpl-19,0.90585902816705,3532.227,2935.579,0.266
WBGene00015206,B0495.7,0.90585902816705,179.193,200.950,-0.157
WBGene00000155,app-1,0.907900280552064,43.729,23.830,0.817
WBGene00000201,arx-3,0.907900280552064,84.714,68.044,0.295
WBGene00000681,col-107,0.907900280552064,105.702,79.816,0.387
WBGene00000837,cul-2,0.907900280552064,29.898,14.652,0.934
WBGene00001163,efn-2,0.907900280552064,50.231,14.821,1.667
WBGene00001426,fkb-1,0.907900280552064,92.222,75.120,0.277
WBGene00001753,gst-5,0.907900280552064,116.337,106.332,0.116
WBGene00002153,iars-2,0.907900280552064,27.167,19.362,0.416
WBGene00002191,kin-3,0.907900280552064,83.801,65.103,0.342
WBGene00003518,nac-2,0.907900280552064,34.095,27.307,0.268
WBGene00003587,ned-8,0.907900280552064,29.140,13.509,1.006
WBGene00003851,odr-4,0.907900280552064,29.130,11.719,1.196
WBGene00003898,oxi-1,0.907900280552064,45.963,11.158,1.919
WBGene00004319,rbr-2,0.907900280552064,414.935,467.764,-0.169
WBGene00004496,rps-27,0.907900280552064,500.649,846.951,-0.756
WBGene00004703,rsp-6,0.907900280552064,98.036,105.349,-0.089
WBGene00004804,skn-1,0.907900280552064,256.606,226.346,0.175
WBGene00006373,syx-5,0.907900280552064,83.622,68.153,0.274
WBGene00006798,unc-64,0.907900280552064,32.239,22.592,0.451
WBGene00006812,unc-80,0.907900280552064,108.354,102.269,0.069
WBGene00006919,vha-10,0.907900280552064,773.068,775.101,-0.002
WBGene00006997,zyg-12,0.907900280552064,31.622,10.684,1.436
WBGene00007261,lron-3,0.907900280552064,112.707,123.203,-0.116
WBGene00007495,C09G9.5,0.907900280552064,39.144,35.365,0.106
WBGene00007646,nkb-1,0.907900280552064,289.044,301.097,-0.054
WBGene00008131,C47B2.2,0.907900280552064,35.472,12.152,1.431
WBGene00008601,F09A5.4,0.907900280552064,23.437,13.785,0.665
WBGene00008775,mogs-1,0.907900280552064,80.387,56.576,0.481
WBGene00010080,F55A11.7,0.907900280552064,113.432,97.125,0.209
WBGene00010879,M05D6.6,0.907900280552064,221.280,265.845,-0.258
WBGene00012106,T27F6.7,0.907900280552064,27.172,14.073,0.850
WBGene00012641,epg-6,0.907900280552064,72.867,65.039,0.142
WBGene00012738,eif-3.J,0.907900280552064,46.128,12.152,1.810
WBGene00014016,ZK632.9,0.907900280552064,108.483,86.656,0.308
WBGene00014058,ZK673.2,0.907900280552064,38.992,16.693,1.140
WBGene00015285,gmeb-1,0.907900280552064,122.192,108.812,0.154
WBGene00015778,got-2.2,0.907900280552064,37.649,14.058,1.322
WBGene00016862,C52A10.1,0.907900280552064,438.806,138.922,1.649
WBGene00017025,D1037.1,0.907900280552064,29.520,11.158,1.280
WBGene00017137,pink-1,0.907900280552064,36.791,22.853,0.625
WBGene00019011,F57C9.4,0.907900280552064,42.523,20.779,0.965
WBGene00019305,snap-29,0.907900280552064,44.135,19.362,1.116
WBGene00020031,suco-1,0.907900280552064,101.146,58.606,0.763
WBGene00020273,T05H4.10,0.907900280552064,25.656,29.643,-0.153
WBGene00020322,T07F12.2,0.907900280552064,33.349,14.552,1.101
WBGene00020683,ribo-1,0.907900280552064,605.949,547.119,0.145
WBGene00021732,Y49G5B.1,0.907900280552064,39.572,30.030,0.351
WBGene00021910,stim-1,0.907900280552064,76.579,58.834,0.356
WBGene00044063,tag-231,0.907900280552064,40.966,18.607,1.063
WBGene00000209,asg-1,0.908084643371621,29.222,14.652,0.901
WBGene00004417,rpl-6,0.908084643371621,2410.035,2437.583,-0.016
WBGene00011935,scrm-1,0.908084643371621,74.935,63.142,0.224
WBGene00019767,rpa-2,0.908084643371621,28.704,20.645,0.407
WBGene00021683,Y48G1C.10,0.908084643371621,72.659,72.259,0.028
WBGene00004442,rpl-28,0.909351035384868,1160.604,1047.856,0.146
WBGene00017282,algn-2,0.909878011509621,25.658,10.684,1.135
WBGene00015525,rha-2,0.911777206570097,81.935,63.155,0.353
WBGene00009388,F35B12.9,0.911881687797569,8955.768,9033.341,-0.012
WBGene00021546,laat-1,0.911881687797569,35.155,13.176,1.310
WBGene00018290,vps-60,0.911952020233272,70.960,57.719,0.273
WBGene00009234,F28H6.6,0.912784125881646,62.779,52.794,0.223
WBGene00017166,aldo-2,0.913594465649512,356.368,345.904,0.039
WBGene00010083,F55B11.1,0.914631551297371,58.084,66.385,-0.168
WBGene00019126,sam-4,0.915658257993396,68.788,67.149,0.013
WBGene00002016,hsp-16.2,0.91890804687208,209.756,235.951,-0.163
WBGene00022119,copa-1,0.919131686863122,387.546,445.626,-0.198
WBGene00020230,nep-2,0.921360897721591,166.895,82.444,1.000
WBGene00000479,cgh-1,0.922558738279501,157.663,120.221,0.379
WBGene00002344,let-70,0.922558738279501,550.994,697.188,-0.337
WBGene00001971,hmg-1.1,0.923292862476086,166.655,175.719,-0.068
WBGene00003153,mca-3,0.923292862476086,1892.861,1387.730,0.447
WBGene00006699,uba-1,0.924164149830201,287.555,302.293,-0.067
WBGene00022336,Y82E9BR.3,0.925195487246784,687.078,650.935,0.076
WBGene00006888,vbh-1,0.927735577170739,171.720,235.365,-0.446
WBGene00004314,rbc-2,0.933194023028352,133.784,121.602,0.126
WBGene00013709,csnk-1,0.933529071882173,125.277,143.786,-0.187
WBGene00016396,C34B2.11,0.935308749148523,142.248,124.739,0.178
WBGene00021551,Y44E3A.6,0.937546490147038,116.762,136.173,-0.210
WBGene00000802,crt-1,0.938944745160828,5749.542,4778.887,0.266
WBGene00002267,lec-4,0.938944745160828,107.754,166.755,-0.617
WBGene00006599,tpa-1,0.938944745160828,314.419,238.056,0.395
WBGene00011019,R05A10.2,0.938944745160828,4227.949,4568.107,-0.111
WBGene00021857,iffb-1,0.938944745160828,143.421,134.419,0.083
WBGene00014017,ZK632.10,0.939682658793966,116.889,130.998,-0.152
WBGene00002250,lap-2,0.939931857171924,117.386,92.727,0.325
WBGene00009323,best-13,0.941263334963312,243.115,272.903,-0.161
WBGene00019543,cif-1,0.942158970295406,95.499,124.177,-0.364
WBGene00020770,eat-17,0.942208677709051,121.524,97.795,0.299
WBGene00003253,mig-22,0.943926154887601,98.901,82.134,0.251
WBGene00013463,Y67H2A.5,0.9442680983632,119.192,110.667,0.094
WBGene00006820,unc-89,0.945448417148848,88.844,119.855,-0.416
WBGene00015430,C04E7.3,0.94628104129426,100.016,116.039,-0.200
WBGene00016509,adss-1,0.949852748280649,89.739,101.836,-0.166
WBGene00003210,mel-28,0.950202201865208,111.351,101.864,0.114
WBGene00000985,dhs-22,0.95202219079163,76.309,107.016,-0.469
WBGene00010794,dld-1,0.952389605570433,92.462,70.217,0.377
WBGene00021350,Y37E3.8,0.953797799024545,1508.622,1513.109,-0.003
WBGene00021930,Y55F3AM.13,0.953797799024545,92.187,126.914,-0.446
WBGene00004743,scm-1,0.954568298061195,144.973,77.703,0.881
WBGene00022518,zfh-2,0.954568298061195,235.666,196.211,0.257
WBGene00006789,unc-54,0.954834433370121,84.287,77.003,0.112
WBGene00021847,Y54F10AL.1,0.954834433370121,90.260,115.342,-0.338
WBGene00001746,gsk-3,0.95589150238436,84.952,68.521,0.289
WBGene00012179,W01D2.1,0.95589150238436,269.979,199.856,0.427
WBGene00001215,ego-2,0.956486639639343,75.162,8.772,2.943
WBGene00006508,tns-1,0.956949737385889,86.258,18.607,2.137
WBGene00045418,F15B9.10,0.956949737385889,79.966,83.041,-0.037
WBGene00003927,pas-6,0.957214353638538,73.493,68.740,0.076
WBGene00004492,rps-23,0.957214353638538,2040.107,2060.454,-0.014
WBGene00006597,tor-1,0.957214353638538,326.771,235.438,0.467
WBGene00003258,cogc-1,0.958580936263019,73.064,74.606,-0.011
WBGene00003949,pbs-3,0.958580936263019,67.903,77.931,-0.178
WBGene00000092,ags-3,0.958923180141273,32.282,13.653,1.140
WBGene00000259,bpl-1,0.958923180141273,53.097,32.669,0.657
WBGene00000523,clc-2,0.958923180141273,37.776,35.712,0.041
WBGene00000591,coh-1,0.958923180141273,32.995,37.048,-0.124
WBGene00000792,crb-1,0.958923180141273,127.683,137.505,-0.096
WBGene00000892,cyn-16,0.958923180141273,41.782,79.666,-0.897
WBGene00000900,daf-4,0.958923180141273,45.288,50.674,-0.131
WBGene00000989,dhs-26,0.958923180141273,44.341,49.121,-0.116
WBGene00001001,dis-3,0.958923180141273,30.268,21.798,0.409
WBGene00001082,dpy-23,0.958923180141273,50.743,37.038,0.416
WBGene00001087,dpy-28,0.958923180141273,63.527,54.138,0.204
WBGene00001101,dsh-1,0.958923180141273,75.159,49.248,0.581
WBGene00001178,egl-9,0.958923180141273,290.891,259.000,0.162
WBGene00001228,eif-3.E,0.958923180141273,111.462,47.996,1.186
WBGene00001352,evl-14,0.958923180141273,43.334,40.695,0.056
WBGene00001630,gly-5,0.958923180141273,738.410,718.646,0.037
WBGene00001649,gob-1,0.958923180141273,35.621,26.804,0.357
WBGene00001755,gst-7,0.958923180141273,213.768,198.652,0.099
WBGene00002001,hars-1,0.958923180141273,64.526,53.488,0.244
WBGene00002075,imb-1,0.958923180141273,28.979,24.218,0.201
WBGene00002199,kin-15,0.958923180141273,163.479,176.054,-0.098
WBGene00002202,kin-19,0.958923180141273,230.465,198.449,0.209
WBGene00002218,klp-6,0.958923180141273,46.405,50.319,-0.086
WBGene00003036,lin-53,0.958923180141273,54.856,38.090,0.489
WBGene00003247,mig-15,0.958923180141273,57.716,94.445,-0.686
WBGene00003400,dapk-1,0.958923180141273,365.557,313.863,0.215
WBGene00003599,nhl-3,0.958923180141273,31.570,24.991,0.281
WBGene00003637,nhr-47,0.958923180141273,51.710,32.498,0.626
WBGene00003725,nhr-135,0.958923180141273,39.010,23.830,0.652
WBGene00003793,npp-7,0.958923180141273,57.582,36.998,0.600
WBGene00003936,pat-12,0.958923180141273,127.068,171.556,-0.422
WBGene00003970,pek-1,0.958923180141273,43.939,48.890,-0.122
WBGene00004110,pqn-20,0.958923180141273,150.506,183.822,-0.279
WBGene00004126,pqn-39,0.958923180141273,50.239,50.665,0.016
WBGene00004136,pqn-51,0.958923180141273,28.500,10.684,1.286
WBGene00004188,prp-21,0.958923180141273,24.762,44.126,-0.776
WBGene00004235,ptr-21,0.958923180141273,35.427,36.004,0.017
WBGene00004302,ran-1,0.958923180141273,248.576,213.948,0.210
WBGene00004423,rpl-11.2,0.958923180141273,2621.083,2733.855,-0.060
WBGene00004445,rpl-31,0.958923180141273,1507.863,1270.793,0.246
WBGene00004453,rpl-39,0.958923180141273,324.499,309.742,0.062
WBGene00004481,rps-12,0.958923180141273,876.588,562.414,0.638
WBGene00004493,rps-24,0.958923180141273,1187.925,893.160,0.410
WBGene00004509,rrf-2,0.958923180141273,160.129,156.165,0.027
WBGene00004684,rsd-6,0.958923180141273,70.735,91.429,-0.350
WBGene00004732,sax-7,0.958923180141273,437.275,363.120,0.264
WBGene00004759,sel-1,0.958923180141273,138.683,50.745,1.422
WBGene00004806,skp-1,0.958923180141273,24.370,36.317,-0.517
WBGene00004888,smo-1,0.958923180141273,32.937,19.272,0.700
WBGene00004915,snr-2,0.958923180141273,40.095,25.212,0.613
WBGene00006537,tbb-2,0.958923180141273,976.166,981.550,-0.006
WBGene00006713,ubc-18,0.958923180141273,31.608,35.438,-0.120
WBGene00006715,ubc-20,0.958923180141273,32.763,25.216,0.322
WBGene00006735,ula-1,0.958923180141273,21.437,27.019,-0.268
WBGene00006791,unc-57,0.958923180141273,29.754,30.893,-0.007
WBGene00006833,unc-108,0.958923180141273,193.548,142.396,0.433
WBGene00006911,vha-2,0.958923180141273,833.088,760.054,0.130
WBGene00006912,vha-3,0.958923180141273,1269.745,1458.016,-0.198
WBGene00006921,vha-12,0.958923180141273,694.832,934.901,-0.426
WBGene00006932,vps-34,0.958923180141273,69.958,49.343,0.475
WBGene00007010,alx-1,0.958923180141273,71.598,66.095,0.094
WBGene00007025,mdt-29,0.958923180141273,22.810,14.073,0.598
WBGene00007063,2L52.1,0.958923180141273,34.738,34.933,0.033
WBGene00007235,C01G10.8,0.958923180141273,42.545,31.548,0.386
WBGene00007284,C03H12.1,0.958923180141273,23.555,20.671,0.120
WBGene00007428,wdr-20,0.958923180141273,40.224,36.114,0.116
WBGene00007443,pfd-1,0.958923180141273,36.524,33.537,0.081
WBGene00007587,mma-1,0.958923180141273,51.476,45.529,0.146
WBGene00007878,C33A11.2,0.958923180141273,26.346,16.091,0.624
WBGene00007906,C33G3.6,0.958923180141273,31.469,36.020,-0.150
WBGene00007955,C35C5.3,0.958923180141273,109.840,120.948,-0.126
WBGene00007993,idhb-1,0.958923180141273,44.388,42.173,0.040
WBGene00008281,C53D6.4,0.958923180141273,25.249,10.684,1.112
WBGene00008647,F10C2.7,0.958923180141273,229.816,274.418,-0.250
WBGene00008713,F11E6.10,0.958923180141273,40.429,40.830,0.021
WBGene00009126,pyk-1,0.958923180141273,59.301,45.996,0.336
WBGene00009166,F26F2.1,0.958923180141273,160.062,188.855,-0.230
WBGene00009174,F26H9.2,0.958923180141273,37.535,47.539,-0.303
WBGene00009264,sac-1,0.958923180141273,61.211,55.048,0.127
WBGene00009306,maph-1.1,0.958923180141273,52.357,63.696,-0.256
WBGene00009346,F32H2.10,0.958923180141273,70.251,48.010,0.519
WBGene00009498,tat-5,0.958923180141273,642.639,590.187,0.120
WBGene00009521,F38A1.8,0.958923180141273,235.289,285.550,-0.273
WBGene00009542,copb-2,0.958923180141273,245.996,107.205,1.185
WBGene00009672,F43G9.12,0.958923180141273,55.995,47.535,0.206
WBGene00009711,F44G4.1,0.958923180141273,19.836,18.852,0.144
WBGene00010040,F54C8.7,0.958923180141273,32.676,43.570,-0.372
WBGene00010338,F59F4.3,0.958923180141273,27.658,54.723,-0.933
WBGene00010356,H03A11.1,0.958923180141273,144.397,128.681,0.155
WBGene00010397,suox-1,0.958923180141273,42.804,17.396,1.218
WBGene00010448,K01A6.6,0.958923180141273,20.459,30.304,-0.498
WBGene00010720,K09E4.2,0.958923180141273,36.238,20.610,0.746
WBGene00010827,M02B1.2,0.958923180141273,23.294,14.821,0.558
WBGene00010873,trpa-2,0.958923180141273,19.797,14.552,0.348
WBGene00010958,ndfl-4,0.958923180141273,60.089,46.886,0.328
WBGene00011059,R06C1.4,0.958923180141273,157.634,128.099,0.288
WBGene00011110,prdx-3,0.958923180141273,42.292,56.071,-0.373
WBGene00011511,gpcp-2,0.958923180141273,38.911,44.353,-0.152
WBGene00011645,T09B9.4,0.958923180141273,56.370,36.661,0.582
WBGene00011687,T10C6.5,0.958923180141273,23.602,39.852,-0.696
WBGene00011767,agxt-1,0.958923180141273,30.607,31.667,-0.003
WBGene00011850,T20B3.1,0.958923180141273,67.861,39.667,0.739
WBGene00012358,W09D6.5,0.958923180141273,30.481,10.893,1.358
WBGene00012359,W09D10.1,0.958923180141273,58.542,66.690,-0.164
WBGene00012466,ippk-1,0.958923180141273,67.221,25.579,1.339
WBGene00012644,rabx-5,0.958923180141273,35.578,47.505,-0.377
WBGene00012788,Y43D4A.2,0.958923180141273,54.337,39.252,0.433
WBGene00012859,Y45F3A.1,0.958923180141273,34.003,20.690,0.649
WBGene00012980,efhd-1,0.958923180141273,57.454,54.068,0.061
WBGene00012995,Y48C3A.14,0.958923180141273,18.702,26.829,-0.445
WBGene00013321,Y57G11C.31,0.958923180141273,605.557,390.134,0.631
WBGene00013479,Y69H2.1,0.958923180141273,256.678,295.316,-0.197
WBGene00013632,Y105C5A.1,0.958923180141273,60.300,44.464,0.407
WBGene00013997,ZK550.3,0.958923180141273,32.180,30.967,0.010
WBGene00014004,fic-1,0.958923180141273,41.459,41.380,0.037
WBGene00014021,svop-1,0.958923180141273,282.519,344.367,-0.281
WBGene00014114,tftc-3,0.958923180141273,24.532,10.719,1.066
WBGene00015251,B0546.4,0.958923180141273,38.790,33.903,0.152
WBGene00015592,C08D8.1,0.958923180141273,60.352,52.298,0.179
WBGene00015703,C11D2.7,0.958923180141273,29.445,41.440,-0.445
WBGene00015809,C16A3.4,0.958923180141273,60.616,30.112,0.962
WBGene00015810,C16A3.5,0.958923180141273,48.790,53.946,-0.116
WBGene00016011,C23G10.2,0.958923180141273,26.109,14.058,0.794
WBGene00016173,fust-1,0.958923180141273,71.342,91.181,-0.334
WBGene00016250,hsp-110,0.958923180141273,1197.150,1143.681,0.065
WBGene00016391,C34B2.6,0.958923180141273,124.597,131.415,-0.065
WBGene00016888,C52E12.1,0.958923180141273,103.434,35.790,1.491
WBGene00016924,C54F6.6,0.958923180141273,66.037,42.524,0.601
WBGene00017210,F07E5.5,0.958923180141273,43.967,33.387,0.355
WBGene00017709,F22E5.11,0.958923180141273,43.793,40.230,0.087
WBGene00017775,F25B5.3,0.958923180141273,39.142,31.644,0.262
WBGene00017825,cee-1,0.958923180141273,24.036,20.001,0.195
WBGene00017920,jmjd-1.2,0.958923180141273,32.244,61.012,-0.876
WBGene00018161,F38A5.2,0.958923180141273,23.942,15.926,0.500
WBGene00018319,hda-6,0.958923180141273,41.639,29.855,0.432
WBGene00018516,tag-257,0.958923180141273,21.460,17.396,0.222
WBGene00018564,F47D12.9,0.958923180141273,49.652,59.624,-0.235
WBGene00018702,F52E4.5,0.958923180141273,61.630,69.245,-0.145
WBGene00018975,F56E10.1,0.958923180141273,42.664,42.986,0.023
WBGene00019077,F59A3.4,0.958923180141273,124.783,108.214,0.192
WBGene00019122,F59E12.6,0.958923180141273,39.625,35.157,0.132
WBGene00019174,H09G03.1,0.958923180141273,30.070,22.853,0.334
WBGene00019234,ugt-8,0.958923180141273,135.117,145.278,-0.094
WBGene00019365,rei-2,0.958923180141273,40.898,46.857,-0.161
WBGene00019872,R04E5.9,0.958923180141273,41.474,41.558,0.031
WBGene00019998,R10H1.1,0.958923180141273,66.712,57.321,0.194
WBGene00020166,T02G5.7,0.958923180141273,55.448,44.546,0.284
WBGene00020190,guk-1,0.958923180141273,35.806,22.316,0.619
WBGene00020417,nuo-2,0.958923180141273,52.894,32.678,0.651
WBGene00020441,T12A2.7,0.958923180141273,21.994,23.840,-0.052
WBGene00020510,T14G11.1,0.958923180141273,24.680,14.421,0.678
WBGene00020612,arrd-22,0.958923180141273,39.827,11.158,1.712
WBGene00020695,T22F3.2,0.958923180141273,32.943,14.821,1.058
WBGene00020756,T24A6.20,0.958923180141273,174.039,158.391,0.127
WBGene00020932,dhod-1,0.958923180141273,23.010,10.719,0.973
WBGene00021047,zfp-3,0.958923180141273,49.853,55.024,-0.114
WBGene00021093,W08F4.3,0.958923180141273,54.572,48.244,0.148
WBGene00021292,copb-1,0.958923180141273,189.025,167.285,0.168
WBGene00021312,szy-2,0.958923180141273,97.156,23.438,1.991
WBGene00021506,Y41D4A.4,0.958923180141273,204.397,172.249,0.239
WBGene00021686,Y48G8AL.5,0.958923180141273,38.631,45.345,-0.194
WBGene00021753,Y50D7A.3,0.958923180141273,34.495,40.624,-0.195
WBGene00022044,dpm-1,0.958923180141273,43.020,15.540,1.379
WBGene00022052,Y67D2.2,0.958923180141273,27.172,14.257,0.833
WBGene00022146,Y71G12B.6,0.958923180141273,25.415,20.779,0.223
WBGene00022148,ddx-27,0.958923180141273,50.078,14.652,1.678
WBGene00022152,atg-5,0.958923180141273,32.788,23.438,0.424
WBGene00022278,rcor-1,0.958923180141273,63.981,87.178,-0.424
WBGene00022459,Y110A7A.9,0.958923180141273,27.119,18.057,0.509
WBGene00022554,duxl-1,0.958923180141273,48.277,36.247,0.374
WBGene00022712,ZK355.2,0.958923180141273,21.734,13.653,0.569
WBGene00022847,ZK1055.6,0.958923180141273,65.573,87.059,-0.387
WBGene00044637,rft-1,0.958923180141273,48.214,43.308,0.122
WBGene00044651,egrh-3,0.958923180141273,29.465,27.667,0.040
WBGene00044991,T25B9.12,0.958923180141273,36.597,25.200,0.482
WBGene00000764,coq-4,0.959197622519545,20.606,18.809,0.057
WBGene00007201,exos-4.1,0.959197622519545,25.070,19.846,0.266
WBGene00004478,rps-9,0.962846934876464,3399.428,3415.591,-0.006
WBGene00000415,ced-1,0.964678358073684,251.828,171.994,0.542
WBGene00001503,fum-1,0.968217127489621,103.872,72.512,0.499
WBGene00019003,F57B10.5,0.969446921872739,84.185,55.414,0.578
WBGene00011995,rsf-1,0.971577612482943,53.987,73.690,-0.422
WBGene00003407,mrp-1,0.972729371118691,145.624,262.587,-0.841
WBGene00006405,itsn-1,0.973033465528727,53.064,70.482,-0.383
WBGene00014075,dhhc-4,0.973157392224008,51.051,71.423,-0.456
WBGene00000872,cyk-1,0.97692072408756,149.376,131.378,0.174
WBGene00000068,acy-1,0.976929481639858,148.271,63.910,1.192
WBGene00009445,F35G12.12,0.976929481639858,19.435,80.482,-1.978
WBGene00017686,tpp-2,0.976929481639858,137.474,139.580,-0.011
WBGene00008951,F19C6.2,0.977506832144705,216.898,246.830,-0.180
WBGene00045517,R11D1.13,0.977506832144705,157.215,131.786,0.244
WBGene00020269,erfa-1,0.977886566632483,128.976,119.671,0.096
WBGene00002190,kin-2,0.977958640513588,282.126,353.659,-0.321
WBGene00004101,hgrs-1,0.978034480005319,206.102,134.453,0.606
