Table S7: Differential expression test results for the identification of cell type enriched genes. ,,,,,,,,
gene_id,symbol,max.cell.type,max.cell.type.expr,cell.type.2,cell.type.2.expr,ratio,pval,qval
WBGene00021589,Y46D2A.1,Intestine,32.26,Intestinal/rectal_muscle,23.32,1.33,0.763211013458298,1
WBGene00022288,Y75B7B.1,Pharyngeal_neurons,31.53,Socket_cells,22.78,1.33,0.808389019942661,1
WBGene00004092,ppt-1,Body_wall_muscle,22.43,Intestinal/rectal_muscle,15.91,1.33,0.959126065068559,1
WBGene00017974,vps-41,Excretory_cells,87.09,Touch_receptor_neurons,64.70,1.33,0.759097576514519,1
WBGene00006016,srx-125,Ciliated_sensory_neurons,11.80,Canal_associated_neurons,7.91,1.32,0.697871480621859,1
WBGene00020361,fbxc-19,Ciliated_sensory_neurons,7.03,Coelomocytes,4.31,1.32,0.770580790647693,1
WBGene00020486,T13C5.6,Excretory_cells,15.66,Somatic_gonad_precursors,10.83,1.32,0.945342130912108,1
WBGene00015336,C02D5.2,Somatic_gonad_precursors,37.12,Pharyngeal_gland,27.05,1.32,0.87651096876744,1
WBGene00000972,dhs-8,Non-seam_hypodermis,15.77,GABAergic_neurons,10.92,1.32,0.853056380451871,1
WBGene00001756,gst-8,Pharyngeal_muscle,19.69,Coelomocytes,13.89,1.32,0.799330198510514,1
WBGene00018241,F40G9.5,Other_interneurons,16.97,Oxygen_sensory_neurons,11.84,1.32,0.788786248176458,1
WBGene00011615,lsd-1,Somatic_gonad_precursors,24.61,Rectum,17.61,1.32,0.768374963883672,1
WBGene00011026,R05D7.1,Body_wall_muscle,81.85,Sex_myoblasts,60.91,1.32,0.844716923206333,1
WBGene00017730,F22H10.6,Touch_receptor_neurons,16.73,Distal_tip_cells,11.66,1.32,0.961607762149264,1
WBGene00007132,B0284.2,Intestinal/rectal_muscle,5.01,Coelomocytes,2.79,1.32,0.714386817400614,1
WBGene00016763,C49A9.9,Intestine,101.07,Am/PH_sheath_cells,75.49,1.32,0.885365886684815,1
WBGene00008670,F11A3.2,Germline,100.25,Excretory_cells,74.88,1.32,0.780064013247875,1
WBGene00021738,Y50D4A.4,Germline,62.91,Canal_associated_neurons,46.62,1.32,0.978839612685215,1
WBGene00010116,F55F3.2,Intestine,25.79,flp-1(+)_interneurons,18.52,1.32,0.754521232402227,1
WBGene00009006,F21D5.1,Germline,68.65,Pharyngeal_gland,50.97,1.32,0.715611279746011,1
WBGene00022771,ZK616.1,Oxygen_sensory_neurons,116.91,Pharyngeal_neurons,87.51,1.32,0.809229610375541,1
WBGene00016606,exoc-7,Germline,153.28,Coelomocytes,115.07,1.32,0.867311438932124,1
WBGene00015264,B0563.7,Sex_myoblasts,113.78,Cholinergic_neurons,85.17,1.32,0.745805357543211,1
WBGene00044916,F40F8.11,Germline,121.47,Pharyngeal_neurons,91.00,1.32,0.974770237308903,1
WBGene00015885,fbxa-65,GABAergic_neurons,52.82,Cholinergic_neurons,39.02,1.32,0.734306588238163,1
WBGene00016116,C25H3.7,GABAergic_neurons,107.39,Pharyngeal_neurons,80.38,1.32,0.697568418509489,1
WBGene00020319,npr-31,Canal_associated_neurons,44.69,Ciliated_sensory_neurons,32.87,1.32,0.811988005888821,1
WBGene00022835,ZK973.9,GABAergic_neurons,71.65,Socket_cells,53.31,1.32,0.691673686590317,1
WBGene00003966,pdl-1,Touch_receptor_neurons,181.72,Other_interneurons,136.76,1.32,0.723303302822947,1
WBGene00017127,E04F6.8,Body_wall_muscle,14.92,Coelomocytes,10.32,1.32,0.9258117333806,1
WBGene00005624,srj-40,Oxygen_sensory_neurons,6.77,Ciliated_sensory_neurons,4.14,1.32,0.890262824136731,1
WBGene00018689,F52D2.7,Canal_associated_neurons,42.56,GABAergic_neurons,31.29,1.32,0.839898832044876,1
WBGene00013835,mlt-4,Rectum,33.12,Pharyngeal_gland,24.12,1.32,0.908233296745576,1
WBGene00012654,Y39A1A.16,Ciliated_sensory_neurons,9.52,Coelomocytes,6.22,1.32,0.737945297152457,1
WBGene00010946,M176.10,Am/PH_sheath_cells,10.02,Pharyngeal_epithelia,6.61,1.32,0.987683170380408,1
WBGene00016411,C34E10.10,Germline,131.09,Vulval_precursors,98.55,1.32,0.750826141978962,1
WBGene00001051,cks-1,Germline,64.30,Excretory_cells,47.91,1.31,0.864134089055814,1
WBGene00011528,T06D8.7,Intestinal/rectal_muscle,64.30,Coelomocytes,47.93,1.31,0.689707453796471,1
WBGene00016100,C25E10.11,Am/PH_sheath_cells,93.84,Ciliated_sensory_neurons,70.44,1.31,0.954189881590653,1
WBGene00020285,T06A10.2,Pharyngeal_gland,6.00,Vulval_precursors,3.57,1.31,0.797738194043637,1
WBGene00021492,comt-5,Canal_associated_neurons,19.28,Cholinergic_neurons,13.68,1.31,0.856234590874977,1
WBGene00015466,hyls-1,Germline,38.32,Pharyngeal_neurons,28.18,1.31,0.830285392867728,1
WBGene00022231,tyr-6,Rectum,325.73,Non-seam_hypodermis,247.13,1.31,0.972938830779932,1
WBGene00015705,nhr-152,Am/PH_sheath_cells,30.96,Vulval_precursors,22.59,1.31,0.749871426397591,1
WBGene00008769,mrpl-13,Pharyngeal_muscle,66.44,Coelomocytes,49.63,1.31,0.689716320668276,1
WBGene00013717,madf-10,Excretory_cells,74.92,GABAergic_neurons,56.09,1.31,0.741722023165903,1
WBGene00077728,T23G11.11,Distal_tip_cells,17.85,Pharyngeal_gland,12.60,1.31,0.973505818449396,1
WBGene00013231,tsen-2,Germline,44.56,Coelomocytes,32.96,1.31,0.9404689680809,1
WBGene00018966,F56D2.5,Intestine,59.84,Socket_cells,44.61,1.31,0.797186206649194,1
WBGene00021785,Y51H7C.7,Germline,16.18,Sex_myoblasts,11.34,1.31,0.715768069886257,1
WBGene00007531,C11H1.7,Distal_tip_cells,49.66,Cholinergic_neurons,36.87,1.31,0.939969692016965,1
WBGene00015485,C05D11.8,Germline,212.98,Pharyngeal_muscle,161.43,1.31,0.826799501817815,1
WBGene00009326,F32D8.1,Ciliated_sensory_neurons,48.03,Oxygen_sensory_neurons,35.64,1.31,0.785231320172724,1
WBGene00019664,K11H12.8,Sex_myoblasts,107.45,Canal_associated_neurons,80.97,1.31,0.793341167862389,1
WBGene00001880,his-6,Canal_associated_neurons,8.56,Sex_myoblasts,5.53,1.31,0.913676717745367,1
WBGene00019197,H14A12.5,Germline,14.55,Excretory_cells,10.11,1.31,0.951465976898044,1
WBGene00022811,ZK721.4,Cholinergic_neurons,111.74,Canal_associated_neurons,84.28,1.31,0.732911579074418,1
WBGene00017988,fipp-1,Germline,101.27,Distal_tip_cells,76.32,1.31,0.86472107549417,1
WBGene00009141,ncbp-2,Germline,88.83,Pharyngeal_neurons,66.83,1.31,0.987295988178321,1
WBGene00008226,C50B8.4,Pharyngeal_epithelia,25.82,Pharyngeal_gland,18.72,1.31,0.731471401273941,1
WBGene00004905,snf-6,Intestine,132.53,Canal_associated_neurons,100.22,1.31,0.750056379612493,1
WBGene00000032,abu-9,Pharyngeal_muscle,21.69,Pharyngeal_epithelia,15.56,1.31,0.793925781954991,1
WBGene00008986,F20G2.2,Pharyngeal_muscle,60.59,Excretory_cells,45.30,1.31,0.726417141606812,1
WBGene00008045,C40H5.2,Cholinergic_neurons,33.97,Pharyngeal_neurons,24.97,1.31,0.698334922735939,1
WBGene00007400,C07A9.2,Germline,40.01,Vulval_precursors,29.61,1.31,0.91670853823551,1
WBGene00016150,hint-3,Oxygen_sensory_neurons,66.71,Canal_associated_neurons,50.06,1.31,0.708120355246793,1
WBGene00012293,W06A7.4,GABAergic_neurons,31.57,Ciliated_sensory_neurons,23.17,1.31,0.736322389813532,1
WBGene00018386,F43C11.9,Cholinergic_neurons,31.15,Intestinal/rectal_muscle,22.85,1.31,0.825067821533271,1
WBGene00009582,F40F9.5,Canal_associated_neurons,85.18,Excretory_cells,64.22,1.31,0.693358671333104,1
WBGene00008946,F19B2.7,Ciliated_sensory_neurons,7.66,Am/PH_sheath_cells,4.87,1.31,0.937255618600905,1
WBGene00010622,K07A12.4,Germline,104.72,GABAergic_neurons,79.25,1.30,0.974206859238997,1
WBGene00004783,seu-1,Intestine,293.95,Socket_cells,224.32,1.30,0.771473646214606,1
WBGene00018532,F47B7.1,Distal_tip_cells,200.23,Intestinal/rectal_muscle,152.49,1.30,0.796911149296906,1
WBGene00016087,C25A11.2,Canal_associated_neurons,32.19,Oxygen_sensory_neurons,23.67,1.30,0.773113764997958,1
WBGene00009976,swan-2,Oxygen_sensory_neurons,173.05,Canal_associated_neurons,131.70,1.30,0.710507468182789,1
WBGene00020800,zig-10,Sex_myoblasts,52.80,Oxygen_sensory_neurons,39.50,1.30,0.952406830605574,1
WBGene00003706,nhr-116,Seam_cells,35.90,Pharyngeal_neurons,26.54,1.30,0.950942744365737,1
WBGene00002031,hst-6,Pharyngeal_neurons,49.83,GABAergic_neurons,37.23,1.30,0.801285272339397,1
WBGene00016992,zhit-1,Germline,44.14,Somatic_gonad_precursors,32.87,1.30,0.775491982718007,1
WBGene00014249,ZK1307.8,Intestine,405.57,Am/PH_sheath_cells,310.26,1.30,0.839854009209619,1
WBGene00003649,nhr-59,Socket_cells,47.24,Pharyngeal_epithelia,35.27,1.30,0.705648395453319,1
WBGene00018328,F42A6.6,Pharyngeal_neurons,44.33,Somatic_gonad_precursors,33.04,1.30,0.757357224234381,1
WBGene00045036,K08E4.7,Ciliated_sensory_neurons,6.56,Other_interneurons,4.04,1.30,0.813252173575202,1
WBGene00018772,F53G12.4,Oxygen_sensory_neurons,39.89,Socket_cells,29.63,1.30,0.759473744764893,1
WBGene00013204,Y54E5B.2,Germline,119.50,Canal_associated_neurons,90.76,1.30,0.949943722406506,1
WBGene00013240,Y56A3A.28,Germline,123.42,Somatic_gonad_precursors,93.78,1.30,0.768381993242447,1
WBGene00006785,unc-50,Distal_tip_cells,90.72,flp-1(+)_interneurons,68.68,1.30,0.972144742246277,1
WBGene00019744,M02H5.8,Pharyngeal_epithelia,6.08,Somatic_gonad_precursors,3.67,1.30,0.832413597075081,1
WBGene00020093,R144.3,Germline,38.94,Sex_myoblasts,28.92,1.30,0.861603063895325,1
WBGene00008131,C47B2.2,Distal_tip_cells,88.25,Vulval_precursors,66.83,1.30,0.972592507778213,1
WBGene00022379,Y94H6A.7,Distal_tip_cells,16.11,Vulval_precursors,11.39,1.30,0.873362747498871,1
WBGene00017785,F25E5.4,Vulval_precursors,78.02,Rectum,59.00,1.30,0.695340388671371,1
WBGene00020604,T20B12.7,Somatic_gonad_precursors,262.31,Sex_myoblasts,200.85,1.30,0.727985819726898,1
WBGene00009505,F37B12.3,Germline,75.78,Canal_associated_neurons,57.32,1.30,0.896478277519959,1
WBGene00235263,Y66H1A.8,GABAergic_neurons,14.71,Other_interneurons,10.32,1.30,0.791877366701492,1
WBGene00022221,Y73B3A.20,Germline,7.92,Pharyngeal_muscle,5.10,1.30,0.817374884719909,1
WBGene00006733,ufd-1,Distal_tip_cells,152.72,Vulval_precursors,116.65,1.30,0.788277832056557,1
WBGene00007993,idhb-1,Body_wall_muscle,137.65,Intestinal/rectal_muscle,105.05,1.30,0.923811153277606,1
WBGene00017309,F09F9.4,flp-1(+)_interneurons,125.44,Other_interneurons,95.66,1.30,0.787688903764225,1
WBGene00014230,ZK1128.4,Germline,47.22,Sex_myoblasts,35.39,1.30,0.93164669249713,1
WBGene00011767,agxt-1,Body_wall_muscle,60.14,Intestinal/rectal_muscle,45.36,1.30,0.959189422944592,1
WBGene00011510,pdha-1,Body_wall_muscle,233.79,Pharyngeal_muscle,179.25,1.30,0.969770517900777,1
WBGene00010108,F55C10.4,Vulval_precursors,5.38,Non-seam_hypodermis,3.15,1.30,0.916385816460762,1
WBGene00021416,mksr-2,Socket_cells,13.79,Touch_receptor_neurons,9.64,1.30,0.807794368398971,1
WBGene00014166,ZK945.4,Canal_associated_neurons,67.45,Sex_myoblasts,51.06,1.30,0.780022574110036,1
WBGene00045275,F18E3.12,Canal_associated_neurons,9.20,Non-seam_hypodermis,6.10,1.30,0.882842639530161,1
WBGene00001698,grd-9,Oxygen_sensory_neurons,29.39,Socket_cells,21.69,1.30,0.902637343602627,1
WBGene00007979,imp-1,Somatic_gonad_precursors,129.63,Distal_tip_cells,99.09,1.30,0.765339420360467,1
WBGene00014017,ZK632.10,Germline,132.00,Am/PH_sheath_cells,100.93,1.29,0.727345369959831,1
WBGene00006416,sams-5,Pharyngeal_muscle,11.10,Pharyngeal_gland,7.57,1.29,0.835258130715902,1
WBGene00016927,nhr-172,Excretory_cells,32.28,Oxygen_sensory_neurons,23.93,1.29,0.895123617105138,1
WBGene00009923,F52B5.7,Touch_receptor_neurons,50.00,Sex_myoblasts,37.62,1.29,0.817452858669081,1
WBGene00013136,Y53C10A.5,Intestine,122.01,Intestinal/rectal_muscle,93.25,1.29,0.877908547047825,1
WBGene00044211,Y60A3A.25,Intestine,5.79,Seam_cells,3.48,1.29,0.837760479603871,1
WBGene00206469,F58D2.5,Oxygen_sensory_neurons,10.26,Pharyngeal_gland,6.93,1.29,0.780047007839392,1
WBGene00006466,tag-115,Germline,41.53,Sex_myoblasts,31.09,1.29,0.832215869678486,1
WBGene00017367,nhr-263,Seam_cells,7.94,Socket_cells,5.13,1.29,0.747890568665226,1
WBGene00006922,vhl-1,Canal_associated_neurons,20.46,Pharyngeal_neurons,14.81,1.29,0.856812264697144,1
WBGene00018431,F44E7.9,Rectum,26.22,GABAergic_neurons,19.26,1.29,0.831887350083302,1
WBGene00011201,nth-1,Germline,44.25,Sex_myoblasts,33.20,1.29,0.917477234784581,1
WBGene00044720,Y53F4B.42,Germline,27.84,Somatic_gonad_precursors,20.52,1.29,0.810449644280481,1
WBGene00007295,C04C11.1,Other_interneurons,25.28,GABAergic_neurons,18.54,1.29,0.855964458656827,1
WBGene00044094,fitm-2,Canal_associated_neurons,89.66,Distal_tip_cells,68.38,1.29,0.929322925625577,1
WBGene00003536,nas-17,Excretory_cells,1.72,Seam_cells,0.33,1.29,0.796154346840565,1
WBGene00044461,Y18H1A.14,Seam_cells,7.09,Touch_receptor_neurons,4.49,1.29,0.734472630882355,1
WBGene00010081,F55A11.8,Germline,33.67,flp-1(+)_interneurons,25.08,1.29,0.95720930693937,1
WBGene00013088,Y51B9A.6,Socket_cells,4.25,Ciliated_sensory_neurons,2.29,1.29,0.715712122743013,1
WBGene00018339,abcf-3,Somatic_gonad_precursors,177.37,Germline,136.40,1.29,0.72114770035785,1
WBGene00013674,Y105E8A.14,Germline,150.32,Sex_myoblasts,115.46,1.29,0.969656997227126,1
WBGene00008991,F20G4.2,Germline,71.23,Somatic_gonad_precursors,54.21,1.29,0.792365222655451,1
WBGene00006572,tin-9.1,Germline,29.43,Pharyngeal_epithelia,21.83,1.29,0.781632926107988,1
WBGene00017394,cal-8,Ciliated_sensory_neurons,60.34,Other_interneurons,45.83,1.29,0.712912399365775,1
WBGene00015497,nhr-76,Somatic_gonad_precursors,31.71,Am/PH_sheath_cells,23.62,1.29,0.840809771692139,1
WBGene00018831,F54E7.9,Somatic_gonad_precursors,48.77,Germline,36.87,1.29,0.991352745427448,1
WBGene00011728,T12A7.7,Ciliated_sensory_neurons,7.66,Coelomocytes,4.95,1.29,0.77058082267695,1
WBGene00013144,Y53C12B.2,Somatic_gonad_precursors,309.17,Vulval_precursors,239.06,1.29,0.773507408205068,1
WBGene00014224,mrps-23,Other_interneurons,37.06,Am/PH_sheath_cells,27.79,1.29,0.733711124806024,1
WBGene00012686,Y39B6A.27,Socket_cells,8.95,Vulval_precursors,5.96,1.29,0.893243616745222,1
WBGene00022448,pinn-1,Canal_associated_neurons,48.77,Pharyngeal_neurons,36.89,1.29,0.779074685963312,1
WBGene00022375,Y94H6A.2,Socket_cells,22.56,Am/PH_sheath_cells,16.53,1.29,0.828646780966176,1
WBGene00008041,ufc-1,Canal_associated_neurons,25.58,Pharyngeal_neurons,18.89,1.29,0.842741104438965,1
WBGene00018657,acl-4,Intestine,253.67,Distal_tip_cells,196.31,1.29,0.886940867957432,1
WBGene00020760,T24C4.4,Intestine,5.96,Cholinergic_neurons,3.64,1.29,0.983451101678861,1
WBGene00016196,C28H8.5,Rectum,119.11,Non-seam_hypodermis,91.72,1.28,0.833349811579409,1
WBGene00022268,Y73E7A.1,Canal_associated_neurons,103.39,Touch_receptor_neurons,79.51,1.28,0.707463130892904,1
WBGene00018114,srt-41,Canal_associated_neurons,20.82,Pharyngeal_epithelia,15.21,1.28,0.855239990830123,1
WBGene00017163,dnpp-1,GABAergic_neurons,112.33,Touch_receptor_neurons,86.52,1.28,0.759257719945768,1
WBGene00015150,B0336.13,Germline,25.44,Somatic_gonad_precursors,18.82,1.28,0.861866804650446,1
WBGene00007014,mdt-10,Canal_associated_neurons,69.81,Pharyngeal_gland,53.42,1.28,0.851756314094942,1
WBGene00009123,F25H2.12,Germline,81.34,Canal_associated_neurons,62.41,1.28,0.738466087076724,1
WBGene00044078,tag-243,Body_wall_muscle,38.50,Intestinal/rectal_muscle,29.02,1.28,0.851481788194857,1
WBGene00011280,R74.6,Germline,56.54,Other_interneurons,43.09,1.28,0.884262098900232,1
WBGene00019829,R02E12.5,Other_interneurons,104.41,Canal_associated_neurons,80.43,1.28,0.727087599377429,1
WBGene00017007,D1007.10,Somatic_gonad_precursors,35.37,Pharyngeal_gland,26.59,1.28,0.744416837070749,1
WBGene00009824,gpdh-1,Cholinergic_neurons,7.93,Oxygen_sensory_neurons,5.19,1.28,0.815386368707741,1
WBGene00007139,mnp-1,Body_wall_muscle,187.45,Sex_myoblasts,145.36,1.28,0.866988286672443,1
WBGene00013499,Y70G10A.3,Non-seam_hypodermis,159.96,Rectum,123.90,1.28,0.700853391106334,1
WBGene00044785,F47E1.5,Pharyngeal_neurons,12.20,Pharyngeal_epithelia,8.53,1.28,0.92374412011258,1
WBGene00004057,pmk-3,Intestinal/rectal_muscle,110.07,Oxygen_sensory_neurons,84.97,1.28,0.984652905825183,1
WBGene00015946,C18A3.10,Pharyngeal_muscle,9.69,Intestine,6.57,1.28,0.768959727606561,1
WBGene00011038,R05H5.3,Somatic_gonad_precursors,87.66,Germline,67.50,1.28,0.939281177677028,1
WBGene00009560,psa-3,Intestine,74.62,Pharyngeal_muscle,57.34,1.28,0.825520550781344,1
WBGene00001587,ggr-2,GABAergic_neurons,95.57,Cholinergic_neurons,73.72,1.28,0.812633781843522,1
WBGene00013324,mrps-7,Other_interneurons,65.12,Pharyngeal_neurons,49.92,1.28,0.704199800998063,1
WBGene00019570,K09E2.1,Socket_cells,5.29,Coelomocytes,3.14,1.28,0.911703012622392,1
WBGene00015559,npr-17,Oxygen_sensory_neurons,91.96,Cholinergic_neurons,70.93,1.28,0.716867087082282,1
WBGene00020485,ceh-54,Ciliated_sensory_neurons,33.51,Oxygen_sensory_neurons,25.22,1.28,0.849348455892929,1
WBGene00022398,Y97E10AR.3,Germline,78.91,Socket_cells,60.75,1.28,0.795260817292023,1
WBGene00007013,mdt-8,Germline,124.68,Cholinergic_neurons,96.60,1.28,0.740674972179487,1
WBGene00013001,Y48E1B.2,Excretory_cells,180.00,Touch_receptor_neurons,139.93,1.28,0.774466733573443,1
WBGene00012719,Y39E4B.10,Germline,72.01,Ciliated_sensory_neurons,55.39,1.28,0.931661173234826,1
WBGene00010683,K08F8.7,Other_interneurons,19.64,Excretory_cells,14.38,1.28,0.752772873130647,1
WBGene00004205,psr-1,Canal_associated_neurons,72.37,Rectum,55.69,1.28,0.96439232172082,1
WBGene00018249,F40H3.1,Pharyngeal_muscle,165.51,Pharyngeal_neurons,128.67,1.28,0.832796858916476,1
WBGene00010472,cdr-7,Seam_cells,17.38,Pharyngeal_epithelia,12.62,1.28,0.863501251923248,1
WBGene00017294,F09E10.1,Am/PH_sheath_cells,1.97,Body_wall_muscle,0.55,1.28,0.690694990814595,1
WBGene00001045,dnj-27,Distal_tip_cells,253.47,Pharyngeal_gland,197.70,1.28,0.95872581469964,1
WBGene00022426,Y104H12D.2,Germline,81.19,Excretory_cells,62.66,1.28,0.729893963141453,1
WBGene00015529,C06E2.5,Vulval_precursors,10.18,Somatic_gonad_precursors,6.98,1.28,0.795781702265364,1
WBGene00010407,H19N07.3,Canal_associated_neurons,143.34,GABAergic_neurons,111.42,1.28,0.784253750811736,1
WBGene00006958,wve-1,Germline,55.19,Somatic_gonad_precursors,42.29,1.27,0.932521270382873,1
WBGene00006465,fntb-1,Germline,60.47,Excretory_cells,46.45,1.27,0.74864254591081,1
WBGene00021442,Y39A3CL.4,Germline,71.97,Socket_cells,55.47,1.27,0.827434681242714,1
WBGene00010698,K08H10.6,Rectum,28.72,Socket_cells,21.54,1.27,0.865777681674715,1
WBGene00185102,Y105C5A.1268,Coelomocytes,4.88,Vulval_precursors,2.83,1.27,0.846677742352252,1
WBGene00021826,txl-1,Somatic_gonad_precursors,47.32,Pharyngeal_muscle,36.16,1.27,0.949213437780315,1
WBGene00022888,rnh-1.1,Pharyngeal_muscle,5.41,Cholinergic_neurons,3.25,1.27,0.856008810661251,1
WBGene00010434,H40L08.3,Rectum,59.21,Non-seam_hypodermis,45.52,1.27,0.76455126354304,1
WBGene00003860,oig-2,Body_wall_muscle,60.25,Other_interneurons,46.35,1.27,0.752704248777236,1
WBGene00013302,vti-1,Touch_receptor_neurons,81.33,Pharyngeal_muscle,62.93,1.27,0.697979725436006,1
WBGene00020783,blos-4,Germline,9.81,Pharyngeal_gland,6.71,1.27,0.984946241921952,1
WBGene00000990,dhs-27,Vulval_precursors,143.37,Excretory_cells,111.82,1.27,0.823607235744887,1
WBGene00008691,mff-1,Canal_associated_neurons,44.75,Other_interneurons,34.22,1.27,0.729747166758965,1
WBGene00045078,C46C2.7,Canal_associated_neurons,17.58,Pharyngeal_neurons,12.84,1.27,0.735650906983482,1
WBGene00019294,K02A6.3,flp-1(+)_interneurons,137.12,Pharyngeal_neurons,106.96,1.27,0.744105266590095,1
WBGene00017165,F01F1.11,Germline,153.42,Intestinal/rectal_muscle,119.80,1.27,0.981249658285763,1
WBGene00017156,F01E11.3,Oxygen_sensory_neurons,68.53,GABAergic_neurons,52.98,1.27,0.777888492648297,1
WBGene00010305,F59A2.5,Intestinal/rectal_muscle,18.62,Pharyngeal_neurons,13.67,1.27,0.802290868750972,1
WBGene00016108,C25G6.3,Excretory_cells,62.32,Pharyngeal_muscle,48.10,1.27,0.696403724006003,1
WBGene00000197,aars-2,Pharyngeal_gland,204.57,flp-1(+)_interneurons,160.21,1.27,0.758019256702233,1
WBGene00009571,F40D4.12,Intestine,7.71,Cholinergic_neurons,5.08,1.27,0.802189438962543,1
WBGene00012365,W09G3.1,Somatic_gonad_precursors,62.03,Cholinergic_neurons,47.94,1.27,0.971111415967164,1
WBGene00018865,F55A12.6,Rectum,14.31,Touch_receptor_neurons,10.29,1.27,0.871435672247054,1
WBGene00021755,hpo-38,Ciliated_sensory_neurons,50.08,GABAergic_neurons,38.52,1.27,0.755983525770696,1
WBGene00013687,exoc-8,Germline,226.65,Other_interneurons,177.86,1.27,0.855982341593244,1
WBGene00010405,erfa-3,Germline,226.38,Vulval_precursors,177.65,1.27,0.692921760345534,1
WBGene00007023,mdt-27,Germline,135.08,Touch_receptor_neurons,105.67,1.27,0.861926601652306,1
WBGene00011887,set-17,flp-1(+)_interneurons,140.34,Socket_cells,109.84,1.27,0.83072758602508,1
WBGene00013061,Y51A2A.5,Pharyngeal_gland,15.14,Pharyngeal_epithelia,10.96,1.27,0.732002688789789,1
WBGene00018373,F43B10.1,Distal_tip_cells,29.73,Canal_associated_neurons,22.50,1.27,0.856349258806884,1
WBGene00011314,T01B7.9,Cholinergic_neurons,141.83,Excretory_cells,111.09,1.27,0.747323304877156,1
WBGene00015947,C18A11.1,Am/PH_sheath_cells,36.23,Coelomocytes,27.64,1.26,0.952563446095132,1
WBGene00014234,vps-29,Pharyngeal_muscle,38.11,Pharyngeal_neurons,29.13,1.26,0.921493774668705,1
WBGene00220261,ZC434.10,Rectum,34.04,Non-seam_hypodermis,25.92,1.26,0.972986597475,1
WBGene00002264,lec-1,Intestinal/rectal_muscle,166.79,Canal_associated_neurons,130.90,1.26,0.793559966732514,1
WBGene00011860,T20D3.8,Excretory_cells,108.44,flp-1(+)_interneurons,84.76,1.26,0.857404014960172,1
WBGene00022075,Y69A2AR.3,GABAergic_neurons,39.61,Pharyngeal_neurons,30.33,1.26,0.863860239164882,1
WBGene00003373,mlh-1,Germline,97.39,Pharyngeal_epithelia,76.08,1.26,0.80430425329442,1
WBGene00013015,Y48E1C.2,GABAergic_neurons,82.08,Ciliated_sensory_neurons,63.98,1.26,0.701915208897093,1
WBGene00018334,cyp-33E2,Pharyngeal_muscle,39.18,Pharyngeal_epithelia,30.03,1.26,0.783365033194139,1
WBGene00011743,T13F2.2,Germline,97.95,Canal_associated_neurons,76.57,1.26,0.962812049453622,1
WBGene00021525,Y41D4B.26,Sex_myoblasts,7.67,Cholinergic_neurons,5.08,1.26,0.94239668186397,1
