Table S10: Differential expression test results for posterior vs. other intestine.,,,,,
gene_id,symbol,q-value,posterior TPM,other TPM,"moderated log2
(posterior / other)"
WBGene00020604,T20B12.7,0.962561181002869,43.532,44.645,-0.004
WBGene00020742,T23H2.3,0.962561181002869,171.147,147.913,0.201
WBGene00020781,T24H7.2,0.962561181002869,682.343,684.311,-0.002
WBGene00020911,cpt-6,0.962561181002869,35.407,49.700,-0.449
WBGene00021387,Y37F4.6,0.962561181002869,12.148,34.350,-1.385
WBGene00021397,Y38C1AA.6,0.962561181002869,52.085,43.459,0.228
WBGene00021421,Y38F2AR.3,0.962561181002869,34.268,44.779,-0.344
WBGene00021514,Y41D4B.11,0.962561181002869,84.601,53.993,0.621
WBGene00021613,Y47A7.1,0.962561181002869,56.834,55.005,0.021
WBGene00021657,Y48G1A.1,0.962561181002869,70.264,28.341,1.260
WBGene00021697,gcn-1,0.962561181002869,903.872,803.573,0.168
WBGene00021698,frl-1,0.962561181002869,154.501,223.260,-0.522
WBGene00021757,taco-1,0.962561181002869,30.741,35.761,-0.172
WBGene00021759,Y50D7A.11,0.962561181002869,46.504,28.710,0.646
WBGene00021863,Y54F10BM.9,0.962561181002869,25.460,22.913,0.090
WBGene00021876,Y54G2A.11,0.962561181002869,25.275,32.416,-0.303
WBGene00021879,clec-83,0.962561181002869,50.462,32.380,0.596
WBGene00021912,Y55B1BR.2,0.962561181002869,32.660,35.126,-0.061
WBGene00021938,Y55F3BR.1,0.962561181002869,44.167,41.015,0.072
WBGene00022052,Y67D2.2,0.962561181002869,77.727,57.442,0.411
WBGene00022074,Y69A2AR.1,0.962561181002869,30.651,37.179,-0.232
WBGene00022235,sqd-1,0.962561181002869,633.039,638.167,-0.009
WBGene00022260,Y73C8B.3,0.962561181002869,46.352,57.152,-0.271
WBGene00022372,Y92H12BR.7,0.962561181002869,40.377,40.478,0.032
WBGene00022456,pfkb-1.1,0.962561181002869,63.675,59.407,0.076
WBGene00022515,ttr-48,0.962561181002869,17.353,39.973,-1.123
WBGene00022785,ZK652.6,0.962561181002869,35.577,33.017,0.065
WBGene00022816,fbn-1,0.962561181002869,34.422,28.327,0.231
WBGene00023519,Y60A3A.24,0.962561181002869,31.534,33.718,-0.052
WBGene00043060,R144.12,0.962561181002869,32.097,40.150,-0.279
WBGene00044637,rft-1,0.962561181002869,43.302,27.782,0.589
WBGene00044898,let-383,0.962561181002869,84.689,108.367,-0.339
WBGene00194707,C53A5.17,0.962561181002869,45.306,40.511,0.126
WBGene00012121,T28C6.7,0.963129264766595,2034.248,2162.213,-0.087
WBGene00006648,ttb-1,0.963177032792283,27.222,30.032,-0.090
WBGene00011738,T12G3.2,0.963177032792283,320.925,371.972,-0.208
WBGene00012840,grsp-1,0.963177032792283,18.605,21.927,-0.161
WBGene00012984,Y48B6A.13,0.963177032792283,17.928,27.746,-0.552
WBGene00013538,tag-349,0.963177032792283,21.363,29.088,-0.379
WBGene00016390,C34B2.5,0.963177032792283,31.601,10.377,1.474
WBGene00018874,tag-234,0.963177032792283,45.804,24.460,0.847
WBGene00000391,cdd-1,0.963568825939431,33.375,22.607,0.500
WBGene00012192,W02A11.1,0.963568825939431,27.998,20.816,0.360
WBGene00014227,ZK1128.1,0.963568825939431,18.815,31.591,-0.673
WBGene00021943,Y55F3BR.6,0.963568825939431,38.834,27.026,0.471
WBGene00009783,rer-1,0.963751706759307,30.787,27.397,0.117
WBGene00019741,nhr-201,0.963751706759307,34.059,23.647,0.467
WBGene00000150,apm-1,0.964265876702712,109.424,93.678,0.209
WBGene00000383,cdc-14,0.964265876702712,109.962,129.971,-0.228
WBGene00000424,ced-10,0.964265876702712,79.181,84.293,-0.072
WBGene00000519,cku-70,0.964265876702712,154.858,91.971,0.736
WBGene00000594,col-3,0.964265876702712,12.007,21.531,-0.727
WBGene00001040,dnj-22,0.964265876702712,10.656,15.857,-0.444
WBGene00001284,emb-30,0.964265876702712,318.818,233.108,0.446
WBGene00001753,gst-5,0.964265876702712,21.814,22.293,0.033
WBGene00001851,hif-1,0.964265876702712,356.857,350.486,0.022
WBGene00002162,isp-1,0.964265876702712,215.984,266.456,-0.296
WBGene00003002,lin-13,0.964265876702712,261.589,282.888,-0.107
WBGene00003196,mel-11,0.964265876702712,112.316,96.605,0.203
WBGene00003367,mix-1,0.964265876702712,304.332,311.078,-0.027
WBGene00004312,rba-1,0.964265876702712,19.679,26.892,-0.379
WBGene00004497,rps-28,0.964265876702712,100.392,101.416,-0.000
WBGene00005016,sqt-1,0.964265876702712,29.793,27.722,0.053
WBGene00006415,tag-30,0.964265876702712,64.361,91.449,-0.485
WBGene00006763,unc-26,0.964265876702712,117.558,77.979,0.574
WBGene00006794,unc-60,0.964265876702712,137.801,137.879,0.010
WBGene00007698,qns-1,0.964265876702712,109.070,81.674,0.400
WBGene00008239,fshr-1,0.964265876702712,218.223,293.540,-0.421
WBGene00008878,ppfr-1,0.964265876702712,531.818,451.577,0.233
WBGene00009902,drd-1,0.964265876702712,16.566,21.827,-0.313
WBGene00010844,prp-3,0.964265876702712,110.633,133.198,-0.255
WBGene00010851,M04C3.2,0.964265876702712,232.972,233.806,0.001
WBGene00011050,agl-1,0.964265876702712,117.357,89.668,0.372
WBGene00012344,ola-1,0.964265876702712,272.467,270.049,0.008
WBGene00013160,Y53F4B.13,0.964265876702712,126.957,94.644,0.409
WBGene00013670,hpo-13,0.964265876702712,324.990,265.561,0.286
WBGene00016015,C23G10.8,0.964265876702712,115.307,100.120,0.189
WBGene00016582,C42C1.4,0.964265876702712,183.780,148.291,0.300
WBGene00017928,tut-1,0.964265876702712,104.320,62.612,0.714
WBGene00018465,F45E1.4,0.964265876702712,21.161,24.008,-0.116
WBGene00018482,F45F2.10,0.964265876702712,193.788,161.167,0.257
WBGene00019124,F59E12.9,0.964265876702712,240.758,213.042,0.170
WBGene00019503,tbce-1,0.964265876702712,25.818,22.953,0.108
WBGene00020496,spat-3,0.964265876702712,592.004,493.155,0.261
WBGene00021277,Y23H5B.6,0.964265876702712,116.674,95.517,0.274
WBGene00021305,zig-11,0.964265876702712,187.893,166.055,0.170
WBGene00021365,smgl-2,0.964265876702712,144.522,90.740,0.656
WBGene00021466,Y39G10AR.8,0.964265876702712,145.006,117.733,0.288
WBGene00021839,nduf-5,0.964265876702712,28.324,24.271,0.165
WBGene00022201,Y71H10B.1,0.964265876702712,150.319,176.223,-0.220
WBGene00022330,fbxa-80,0.964265876702712,14.795,27.612,-0.806
WBGene00022880,tbc-2,0.964265876702712,138.991,86.701,0.664
WBGene00206516,F53E4.2,0.964265876702712,21.529,20.715,0.121
WBGene00000041,aco-2,0.964309458236453,241.076,304.437,-0.331
WBGene00000071,acy-4,0.964309458236453,209.591,169.280,0.300
WBGene00000112,alh-6,0.964309458236453,53.647,46.439,0.177
WBGene00000143,apc-2,0.964309458236453,37.446,37.546,0.034
WBGene00000227,atm-1,0.964309458236453,226.787,174.660,0.369
WBGene00000230,atp-3,0.964309458236453,90.029,116.402,-0.355
WBGene00000247,bec-1,0.964309458236453,121.154,128.235,-0.070
WBGene00000368,ccb-1,0.964309458236453,14.648,27.908,-0.835
WBGene00000392,cdd-2,0.964309458236453,21.155,20.824,0.089
WBGene00000472,cey-1,0.964309458236453,59.452,80.186,-0.408
WBGene00000564,cnk-1,0.964309458236453,92.177,77.867,0.225
WBGene00000566,cnt-2,0.964309458236453,100.061,99.804,0.018
WBGene00000877,cyn-1,0.964309458236453,22.988,23.000,0.061
WBGene00000996,dif-1,0.964309458236453,105.693,59.510,0.805
WBGene00001028,dnj-10,0.964309458236453,129.260,132.075,-0.020
WBGene00001037,dnj-19,0.964309458236453,416.812,436.446,-0.063
WBGene00001063,dpy-1,0.964309458236453,19.711,14.703,0.328
WBGene00001090,drh-1,0.964309458236453,94.991,86.627,0.116
WBGene00001161,efl-1,0.964309458236453,34.031,15.825,1.016
WBGene00001224,ehs-1,0.964309458236453,54.490,29.815,0.822
WBGene00001231,eif-3.H,0.964309458236453,38.485,23.234,0.667
WBGene00001248,elp-1,0.964309458236453,24.060,49.490,-0.982
WBGene00001491,frm-4,0.964309458236453,323.068,355.392,-0.133
WBGene00001492,frm-5.1,0.964309458236453,16.200,19.530,-0.183
WBGene00001768,gst-20,0.964309458236453,13.969,20.486,-0.453
WBGene00001817,haf-7,0.964309458236453,104.990,96.959,0.100
WBGene00002023,hsp-25,0.964309458236453,137.193,93.043,0.545
WBGene00002054,ifb-2,0.964309458236453,581.916,532.509,0.125
WBGene00002138,inx-16,0.964309458236453,162.333,186.693,-0.193
WBGene00002185,kel-3,0.964309458236453,42.418,31.842,0.369
WBGene00002215,klc-2,0.964309458236453,86.766,84.977,0.013
WBGene00002239,ksr-1,0.964309458236453,29.411,40.576,-0.416
WBGene00003012,lin-26,0.964309458236453,19.158,16.582,0.124
WBGene00003052,lmn-1,0.964309458236453,101.441,73.406,0.447
WBGene00003132,mat-1,0.964309458236453,87.592,100.116,-0.176
WBGene00003148,mbf-1,0.964309458236453,26.192,27.815,-0.033
WBGene00003218,mep-1,0.964309458236453,132.399,140.836,-0.078
WBGene00003241,mig-5,0.964309458236453,25.335,24.012,0.018
WBGene00003568,ncx-3,0.964309458236453,36.901,32.908,0.122
WBGene00003576,ndc-80,0.964309458236453,56.287,32.972,0.728
WBGene00003584,ndx-7,0.964309458236453,44.148,22.199,0.928
WBGene00003587,ned-8,0.964309458236453,14.875,15.100,0.072
WBGene00003612,nhr-13,0.964309458236453,68.989,72.485,-0.051
WBGene00003637,nhr-47,0.964309458236453,21.126,21.612,0.034
WBGene00003688,nhr-98,0.964309458236453,30.992,21.622,0.454
WBGene00003696,nhr-106,0.964309458236453,16.015,22.896,-0.428
WBGene00003787,npp-1,0.964309458236453,14.278,18.091,-0.244
WBGene00003788,npp-2,0.964309458236453,24.337,28.883,-0.189
WBGene00003799,npp-13,0.964309458236453,206.263,141.072,0.538
WBGene00003843,oct-2,0.964309458236453,55.856,92.015,-0.695
WBGene00003858,ogt-1,0.964309458236453,570.857,573.725,-0.005
WBGene00003914,pam-1,0.964309458236453,528.350,528.523,0.002
WBGene00003958,pcp-3,0.964309458236453,466.382,435.245,0.096
WBGene00004008,pgp-14,0.964309458236453,15.308,17.846,-0.130
WBGene00004060,pmp-3,0.964309458236453,84.721,78.301,0.095
WBGene00004063,pmr-1,0.964309458236453,207.459,177.192,0.219
WBGene00004077,pop-1,0.964309458236453,95.039,85.702,0.132
WBGene00004117,sin-3,0.964309458236453,232.230,225.386,0.037
WBGene00004187,prp-8,0.964309458236453,818.346,822.675,-0.006
WBGene00004458,rpn-1,0.964309458236453,120.835,127.484,-0.065
WBGene00004739,scd-1,0.964309458236453,528.676,495.840,0.090
WBGene00004744,scp-1,0.964309458236453,120.504,122.686,-0.014
WBGene00004751,sea-2,0.964309458236453,591.508,521.745,0.178
WBGene00004771,sem-2,0.964309458236453,41.170,56.645,-0.426
WBGene00004807,skr-1,0.964309458236453,39.167,31.607,0.264
WBGene00004898,snb-2,0.964309458236453,18.290,18.075,0.094
WBGene00005008,spr-3,0.964309458236453,27.360,20.541,0.345
WBGene00006061,stl-1,0.964309458236453,26.842,15.829,0.674
WBGene00006364,syd-2,0.964309458236453,135.196,173.831,-0.352
WBGene00006460,ppm-1,0.964309458236453,137.896,134.658,0.024
WBGene00006490,kdin-1,0.964309458236453,291.715,271.771,0.097
WBGene00006518,tag-173,0.964309458236453,28.877,25.340,0.133
WBGene00006584,tni-1,0.964309458236453,44.564,44.168,0.045
WBGene00006696,twk-46,0.964309458236453,16.892,11.360,0.451
WBGene00006723,ubh-3,0.964309458236453,25.406,18.580,0.376
WBGene00006733,ufd-1,0.964309458236453,19.306,18.175,0.010
WBGene00006768,unc-32,0.964309458236453,271.203,255.808,0.079
WBGene00006959,xbp-1,0.964309458236453,216.028,187.952,0.193
WBGene00007042,pbrm-1,0.964309458236453,332.714,339.233,-0.024
WBGene00007068,cTel55X.1,0.964309458236453,130.138,141.465,-0.109
WBGene00007135,cdk-12,0.964309458236453,174.570,149.091,0.218
WBGene00007136,B0285.3,0.964309458236453,26.525,24.076,0.081
WBGene00007216,C01A2.4,0.964309458236453,17.951,22.228,-0.230
WBGene00007227,C01G6.5,0.964309458236453,693.740,714.387,-0.040
WBGene00007296,arrd-25,0.964309458236453,46.084,47.915,-0.025
WBGene00007431,C08B6.11,0.964309458236453,21.849,35.246,-0.625
WBGene00007587,mma-1,0.964309458236453,187.449,202.685,-0.105
WBGene00007724,C25F9.4,0.964309458236453,99.470,92.360,0.091
WBGene00007877,nfki-1,0.964309458236453,89.492,89.013,0.024
WBGene00007927,C34C12.8,0.964309458236453,21.006,14.263,0.461
WBGene00008148,C47E12.3,0.964309458236453,51.022,85.622,-0.719
WBGene00008166,saps-1,0.964309458236453,76.529,40.905,0.869
WBGene00008229,C50F4.1,0.964309458236453,81.256,83.956,-0.030
WBGene00008412,D2030.2,0.964309458236453,148.011,70.011,1.060
WBGene00008542,scav-6,0.964309458236453,79.374,37.793,1.033
WBGene00008644,F10C2.3,0.964309458236453,43.049,31.529,0.404
WBGene00008748,yap-1,0.964309458236453,13.787,27.862,-0.914
WBGene00008749,F13E6.5,0.964309458236453,23.364,24.876,-0.030
WBGene00008900,F16H6.10,0.964309458236453,18.754,26.121,-0.403
WBGene00008925,F17H10.1,0.964309458236453,85.859,102.923,-0.245
WBGene00009012,F21D5.7,0.964309458236453,217.321,196.884,0.135
WBGene00009064,F22G12.4,0.964309458236453,41.533,31.165,0.369
WBGene00009098,ehbp-1,0.964309458236453,70.946,97.566,-0.439
WBGene00009159,F26E4.4,0.964309458236453,45.332,23.305,0.899
WBGene00009180,nurf-1,0.964309458236453,396.659,345.609,0.195
WBGene00009187,F27D4.1,0.964309458236453,57.925,82.608,-0.487
WBGene00009220,F28D9.4,0.964309458236453,143.309,128.186,0.150
WBGene00009254,capg-1,0.964309458236453,196.774,195.530,0.002
WBGene00009307,F32A11.1,0.964309458236453,27.828,22.814,0.225
WBGene00009366,F33H2.2,0.964309458236453,34.844,34.363,0.061
WBGene00009372,evl-18,0.964309458236453,31.633,24.332,0.320
WBGene00009440,idhg-1,0.964309458236453,24.308,22.240,0.065
WBGene00009453,F36A2.3,0.964309458236453,50.387,22.833,1.080
WBGene00009477,rbpl-1,0.964309458236453,244.345,218.897,0.152
WBGene00009521,F38A1.8,0.964309458236453,440.748,393.035,0.162
WBGene00009534,F38B7.3,0.964309458236453,22.657,29.939,-0.340
WBGene00009554,F39B2.3,0.964309458236453,12.631,15.760,-0.209
WBGene00009587,mig-38,0.964309458236453,490.504,505.484,-0.040
WBGene00009594,cyld-1,0.964309458236453,287.188,231.385,0.305
WBGene00009744,hpo-35,0.964309458236453,30.550,30.231,0.062
WBGene00009831,F47G9.4,0.964309458236453,143.384,136.001,0.066
WBGene00009878,F49C12.9,0.964309458236453,38.451,21.209,0.792
WBGene00009886,F49E2.2,0.964309458236453,247.834,232.621,0.085
WBGene00009975,F53C11.5,0.964309458236453,158.228,144.922,0.117
WBGene00010015,atad-3,0.964309458236453,228.396,217.236,0.066
WBGene00010049,F54D5.3,0.964309458236453,61.327,22.113,1.408
WBGene00010096,rskd-1,0.964309458236453,42.329,42.255,0.036
WBGene00010133,F55H12.2,0.964309458236453,45.493,91.482,-0.976
WBGene00010134,F55H12.3,0.964309458236453,977.710,883.559,0.144
WBGene00010177,F57A8.1,0.964309458236453,35.044,24.911,0.436
WBGene00010238,F58B4.5,0.964309458236453,28.829,43.053,-0.529
WBGene00010296,dgat-2,0.964309458236453,230.214,213.229,0.104
WBGene00010334,del-5,0.964309458236453,68.697,66.438,0.027
WBGene00010444,magi-1,0.964309458236453,61.021,36.423,0.705
WBGene00010500,K02B12.7,0.964309458236453,41.475,36.840,0.132
WBGene00010622,K07A12.4,0.964309458236453,40.111,28.919,0.423
WBGene00010626,K07C5.3,0.964309458236453,33.591,24.458,0.400
WBGene00010736,istr-1,0.964309458236453,151.994,112.063,0.427
WBGene00010759,cysl-2,0.964309458236453,19.129,15.910,0.178
WBGene00010842,ymel-1,0.964309458236453,120.143,119.008,0.002
WBGene00010905,mrps-34,0.964309458236453,13.427,22.765,-0.658
WBGene00010961,nduo-2,0.964309458236453,73.771,89.616,-0.261
WBGene00011213,R10E8.8,0.964309458236453,30.167,25.970,0.162
WBGene00011412,mrpl-16,0.964309458236453,31.824,31.055,0.080
WBGene00011481,imp-2,0.964309458236453,246.828,189.751,0.372
WBGene00011529,T06D8.9,0.964309458236453,45.158,35.494,0.307
WBGene00011562,T07C4.10,0.964309458236453,82.840,76.590,0.094
WBGene00011605,T08A11.2,0.964309458236453,354.519,372.686,-0.068
WBGene00011645,T09B9.4,0.964309458236453,16.359,20.591,-0.246
WBGene00011730,drr-2,0.964309458236453,39.529,28.543,0.420
WBGene00011916,T22C1.5,0.964309458236453,34.343,11.972,1.405
WBGene00012037,T26E3.4,0.964309458236453,38.938,27.661,0.442
WBGene00012376,nduf-7,0.964309458236453,63.951,103.007,-0.665
WBGene00012381,Y2H9A.4,0.964309458236453,17.803,17.171,0.131
WBGene00012645,mrpl-22,0.964309458236453,25.623,17.477,0.472
WBGene00012659,Y39A1A.22,0.964309458236453,140.209,159.762,-0.178
WBGene00012694,Y39B6A.36,0.964309458236453,35.698,29.285,0.237
WBGene00012735,sptf-3,0.964309458236453,189.589,142.613,0.401
WBGene00012860,acdh-11,0.964309458236453,204.441,135.483,0.583
WBGene00012988,ztf-22,0.964309458236453,343.122,289.061,0.242
WBGene00013042,cccp-1,0.964309458236453,309.725,264.440,0.223
WBGene00013201,Y54E5A.6,0.964309458236453,37.140,30.699,0.229
WBGene00013289,tag-273,0.964309458236453,18.145,30.930,-0.692
WBGene00013365,Y60A3A.19,0.964309458236453,17.976,29.177,-0.621
WBGene00013407,Y63D3A.8,0.964309458236453,61.144,28.559,1.049
WBGene00013584,nhr-243,0.964309458236453,52.457,86.630,-0.696
WBGene00013955,kri-1,0.964309458236453,443.317,411.201,0.105
WBGene00014004,fic-1,0.964309458236453,41.814,42.372,0.015
WBGene00014123,elpc-3,0.964309458236453,21.636,21.293,0.088
WBGene00014181,ZK1010.8,0.964309458236453,19.860,20.194,0.047
WBGene00015310,fan-1,0.964309458236453,50.392,23.522,1.039
WBGene00015391,sdha-1,0.964309458236453,105.903,86.210,0.280
WBGene00015479,wht-1,0.964309458236453,55.405,49.674,0.129
WBGene00015567,bath-44,0.964309458236453,24.686,34.829,-0.439
WBGene00015580,cls-1,0.964309458236453,206.693,126.427,0.698
WBGene00015684,C10G8.8,0.964309458236453,714.440,734.490,-0.038
WBGene00015709,cyp-33A1,0.964309458236453,63.079,85.595,-0.418
WBGene00015801,C15H9.5,0.964309458236453,30.484,18.336,0.657
WBGene00015811,C16A3.6,0.964309458236453,141.434,120.849,0.215
WBGene00016022,C23H3.9,0.964309458236453,57.617,69.596,-0.248
WBGene00016061,hpo-15,0.964309458236453,237.042,244.521,-0.039
WBGene00016073,C24H12.4,0.964309458236453,140.154,117.079,0.247
WBGene00016117,C25H3.8,0.964309458236453,602.786,603.157,0.002
WBGene00016151,smc-5,0.964309458236453,60.058,61.764,-0.017
WBGene00016194,C28H8.3,0.964309458236453,852.297,886.303,-0.055
WBGene00016331,obr-4,0.964309458236453,124.455,113.940,0.115
WBGene00016366,nhr-140,0.964309458236453,20.098,24.706,-0.228
WBGene00016405,hecd-1,0.964309458236453,2284.152,2301.756,-0.010
WBGene00016469,C36B7.6,0.964309458236453,91.892,80.743,0.169
WBGene00016534,C39D10.7,0.964309458236453,25.642,21.742,0.173
WBGene00016653,C44E4.4,0.964309458236453,172.769,172.035,0.014
WBGene00016758,C49A9.4,0.964309458236453,32.461,19.624,0.654
WBGene00016943,acdh-1,0.964309458236453,556.621,479.706,0.212
WBGene00016967,C56C10.11,0.964309458236453,46.825,59.934,-0.326
WBGene00017004,nrd-1,0.964309458236453,153.219,109.880,0.467
WBGene00017078,D2096.11,0.964309458236453,10.361,19.746,-0.797
WBGene00017119,E04A4.5,0.964309458236453,48.962,23.376,1.006
WBGene00017226,fbxa-53,0.964309458236453,21.469,21.200,0.084
WBGene00017480,nstp-2,0.964309458236453,77.907,76.150,0.014
WBGene00017607,F19F10.11,0.964309458236453,74.085,72.490,0.012
WBGene00017881,asp-13,0.964309458236453,20.207,18.438,0.056
WBGene00018011,F33E11.3,0.964309458236453,37.363,19.367,0.875
WBGene00018149,F37C12.1,0.964309458236453,34.776,23.786,0.489
WBGene00018156,ncbp-1,0.964309458236453,54.316,36.347,0.540
WBGene00018280,F41C6.7,0.964309458236453,16.083,47.716,-1.482
WBGene00018364,dagl-2,0.964309458236453,43.366,61.245,-0.465
WBGene00018430,nhr-142,0.964309458236453,13.705,26.557,-0.853
WBGene00018509,F46F11.6,0.964309458236453,91.723,86.333,0.071
WBGene00018604,uggt-1,0.964309458236453,1414.778,1523.310,-0.106
WBGene00018616,F48G7.5,0.964309458236453,23.052,60.271,-1.325
WBGene00018756,F53C3.13,0.964309458236453,138.038,135.767,0.013
WBGene00018794,attf-3,0.964309458236453,99.129,91.679,0.097
WBGene00018998,flap-1,0.964309458236453,47.042,46.985,0.032
WBGene00019491,K07E3.2,0.964309458236453,32.255,26.926,0.208
WBGene00019543,cif-1,0.964309458236453,41.899,68.944,-0.684
WBGene00019680,K12H4.5,0.964309458236453,15.148,15.674,0.043
WBGene00019716,M01G5.3,0.964309458236453,108.844,115.198,-0.069
WBGene00019729,M02D8.3,0.964309458236453,69.848,67.537,0.027
WBGene00019748,atg-2,0.964309458236453,1396.255,1402.401,-0.005
WBGene00019893,sgt-1,0.964309458236453,108.909,116.784,-0.088
WBGene00019983,sti-1,0.964309458236453,40.143,22.953,0.745
WBGene00020299,T07A9.12,0.964309458236453,16.284,22.660,-0.391
WBGene00020401,T10B11.5,0.964309458236453,24.297,13.288,0.766
